variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
arnF~~~eamA	1.37E-01	5.96E-05	3.45E-02	-1.96E-01	9.22E-02	1.22E-01	
mcbR	1.37E-01	3.10E-03	6.18E-02	-4.12E-01	2.20E-01	1.08E-01	
group_5876	1.37E-01	5.96E-05	3.45E-02	-1.96E-01	9.22E-02	1.22E-01	
group_5875	1.37E-01	5.96E-05	3.45E-02	-1.96E-01	9.22E-02	1.22E-01	
group_4991	1.37E-01	9.17E-03	3.80E-01	-1.54E-01	1.75E-01	5.10E-02	
group_20235	1.34E-01	1.24E-12	9.27E-02	1.66E-01	9.83E-02	9.74E-02	
group_19484	1.37E-01	1.21E-01	4.71E-01	5.86E-02	8.13E-02	4.18E-02	
group_18217	1.34E-01	1.50E-01	6.82E-01	-3.23E-02	7.89E-02	2.38E-02	
group_17582	1.34E-01	1.21E-02	3.29E-01	-1.87E-01	1.91E-01	5.66E-02	
hlyD~~~aaeA	1.34E-01	1.28E-03	3.38E-01	-1.99E-01	2.07E-01	5.56E-02	
group_17393	1.34E-01	1.28E-03	9.64E-02	-2.98E-01	1.79E-01	9.63E-02	
group_17366	1.34E-01	1.28E-03	9.64E-02	-2.98E-01	1.79E-01	9.63E-02	
group_17059	1.34E-01	1.28E-03	9.64E-02	-2.98E-01	1.79E-01	9.63E-02	
group_17018	1.34E-01	1.28E-03	2.11E-01	-2.20E-01	1.75E-01	7.26E-02	
group_16823	1.34E-01	1.28E-03	1.45E-01	-2.59E-01	1.77E-01	8.44E-02	
group_14909	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_14880	1.34E-01	1.21E-02	1.57E-01	-1.84E-01	1.30E-01	8.20E-02	
group_14830	1.34E-01	1.21E-02	1.57E-01	-1.84E-01	1.30E-01	8.20E-02	
group_14813	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_14716	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_14715	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_14682	1.34E-01	1.21E-02	1.57E-01	-1.84E-01	1.30E-01	8.20E-02	
group_14400	1.37E-01	4.85E-02	1.48E-02	2.31E-01	9.42E-02	1.41E-01	
group_14101	1.34E-01	1.28E-03	1.81E-01	-1.33E-01	9.96E-02	7.75E-02	
group_14077	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_13661	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_12981	1.37E-01	2.42E-02	5.81E-01	-4.39E-02	7.96E-02	3.20E-02	
group_11144	1.37E-01	6.22E-01	3.42E-01	8.01E-02	8.43E-02	5.51E-02	
group_10247	1.37E-01	3.98E-01	9.15E-01	9.08E-03	8.53E-02	6.18E-03	
group_9994	1.37E-01	6.22E-01	9.62E-02	1.22E-01	7.31E-02	9.64E-02	
group_9573	1.37E-01	5.73E-02	5.16E-01	-5.38E-02	8.28E-02	3.77E-02	
rutD	1.34E-01	1.21E-02	4.45E-01	-1.55E-01	2.03E-01	4.43E-02	
group_6591	1.34E-01	1.21E-02	4.45E-01	-1.55E-01	2.03E-01	4.43E-02	
group_22750	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_20274	1.34E-01	1.28E-03	3.17E-01	-8.04E-02	8.03E-02	5.80E-02	
group_19538	1.34E-01	3.14E-02	4.13E-01	-1.05E-01	1.28E-01	4.75E-02	
group_19460	1.30E-01	4.87E-04	1.00E-01	-1.36E-01	8.25E-02	9.52E-02	
group_19431	1.34E-01	1.50E-01	6.31E-01	-4.39E-02	9.13E-02	2.79E-02	
group_18688	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18687	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18571	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18570	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18435	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18434	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18277	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18276	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18167	1.34E-01	3.49E-04	1.16E-01	-1.26E-01	7.96E-02	9.12E-02	
group_18089	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_18088	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_17816	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_17815	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_17479	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_17478	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_16957	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_16956	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
psiE~~~psiGI	1.30E-01	9.12E-02	4.43E-01	-6.26E-02	8.14E-02	4.46E-02	
group_16241	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_15613	1.34E-01	3.14E-02	6.91E-01	-3.16E-02	7.95E-02	2.31E-02	
group_15527	1.34E-01	3.14E-02	6.91E-01	-3.16E-02	7.95E-02	2.31E-02	
group_15330	1.34E-01	3.14E-02	6.58E-01	-3.56E-02	8.05E-02	2.57E-02	
group_15196	1.34E-01	3.14E-02	6.28E-01	-3.89E-02	8.02E-02	2.81E-02	
group_14908	1.34E-01	3.14E-02	6.28E-01	-3.89E-02	8.02E-02	2.81E-02	
group_13855	1.30E-01	4.87E-04	1.35E-03	-6.82E-01	2.11E-01	1.85E-01	
group_13559	1.30E-01	4.87E-04	1.15E-01	-3.66E-01	2.32E-01	9.13E-02	
group_13170	1.30E-01	1.60E-02	6.16E-01	-9.06E-02	1.80E-01	2.91E-02	
group_12977	1.30E-01	4.87E-04	1.15E-01	-3.66E-01	2.32E-01	9.13E-02	
group_12899	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_12844	1.30E-01	2.58E-05	1.31E-02	-2.37E-01	9.48E-02	1.43E-01	
group_12151	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_11242	1.30E-01	1.60E-02	8.82E-01	2.90E-02	1.95E-01	8.60E-03	
group_11241	1.34E-01	7.25E-02	4.58E-01	-6.19E-02	8.32E-02	4.31E-02	
mmdA	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
pccA	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
ibpA	1.30E-01	9.12E-02	4.89E-01	-5.53E-02	7.99E-02	4.01E-02	
group_9371	1.30E-01	2.58E-05	1.31E-02	-2.37E-01	9.48E-02	1.43E-01	
group_8505	1.34E-01	1.21E-02	4.47E-01	-6.56E-02	8.61E-02	4.41E-02	
group_7013	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_7012	1.34E-01	8.44E-05	3.50E-02	-1.75E-01	8.27E-02	1.22E-01	
group_5455	1.34E-01	1.21E-02	4.47E-01	-6.56E-02	8.61E-02	4.41E-02	
group_3431	1.34E-01	2.78E-01	3.13E-01	8.89E-02	8.80E-02	5.85E-02	
group_24020	1.27E-01	6.76E-04	5.65E-02	-3.66E-01	1.91E-01	1.10E-01	
group_20797	1.30E-01	9.12E-02	6.98E-01	-3.26E-02	8.41E-02	2.25E-02	
group_20383	1.30E-01	5.63E-03	2.57E-01	-9.08E-02	7.99E-02	6.57E-02	
group_19515	1.27E-01	1.14E-01	5.84E-01	-4.51E-02	8.23E-02	3.18E-02	
group_19241	1.30E-01	1.60E-02	4.78E-01	-6.08E-02	8.55E-02	4.12E-02	
group_18617	1.27E-01	7.55E-03	1.21E-01	-2.57E-01	1.65E-01	8.98E-02	
group_18422	1.30E-01	1.84E-01	3.34E-01	8.56E-02	8.85E-02	5.60E-02	
group_18392	1.27E-01	1.14E-01	5.26E-01	-5.03E-02	7.93E-02	3.68E-02	
group_18391	1.27E-01	1.14E-01	5.26E-01	-5.03E-02	7.93E-02	3.68E-02	
group_16932	1.27E-01	6.76E-04	7.84E-03	-5.78E-01	2.16E-01	1.53E-01	
group_16142	1.30E-01	1.76E-03	2.68E-03	-2.25E-01	7.44E-02	1.73E-01	
group_15442	1.30E-01	4.05E-02	7.30E-01	-2.74E-02	7.91E-02	2.01E-02	
group_13460	1.27E-01	6.76E-04	2.17E-01	-2.51E-01	2.03E-01	7.17E-02	
group_13123	1.27E-01	6.76E-04	7.75E-03	-5.83E-01	2.17E-01	1.54E-01	
group_12852	1.27E-01	6.76E-04	2.17E-01	-2.51E-01	2.03E-01	7.17E-02	
group_12453	1.27E-01	2.10E-02	7.98E-01	-4.31E-02	1.68E-01	1.49E-02	
group_12439	1.27E-01	5.19E-02	3.92E-01	-1.66E-01	1.93E-01	4.97E-02	
group_12175	1.24E-01	5.24E-05	5.44E-02	-1.65E-01	8.54E-02	1.11E-01	
group_11989	1.27E-01	5.19E-02	3.92E-01	-1.66E-01	1.93E-01	4.97E-02	
group_11847	1.27E-01	2.10E-02	4.95E-01	-1.35E-01	1.97E-01	3.96E-02	
group_10893	1.27E-01	5.19E-02	3.92E-01	-1.66E-01	1.93E-01	4.97E-02	
group_10032	1.27E-01	6.76E-04	1.69E-01	-3.08E-01	2.24E-01	7.98E-02	
trxLHR	1.27E-01	1.14E-01	5.36E-01	-4.99E-02	8.05E-02	3.60E-02	
cls	1.27E-01	1.14E-01	5.36E-01	-4.99E-02	8.05E-02	3.60E-02	
group_9173	1.27E-01	5.19E-02	3.92E-01	-1.66E-01	1.93E-01	4.97E-02	
group_8028	1.27E-01	1.14E-01	5.36E-01	-4.99E-02	8.05E-02	3.60E-02	
mexC	1.27E-01	6.76E-04	1.69E-01	-3.08E-01	2.24E-01	7.98E-02	
group_7639	1.30E-01	5.63E-03	1.59E-01	-1.30E-01	9.18E-02	8.17E-02	
clpK~~~clpA	1.27E-01	1.14E-01	5.36E-01	-4.99E-02	8.05E-02	3.60E-02	
group_6421	1.27E-01	5.19E-02	3.92E-01	-1.66E-01	1.93E-01	4.97E-02	
group_6116	1.30E-01	9.12E-02	7.59E-01	-2.57E-02	8.36E-02	1.78E-02	
adeB	1.27E-01	6.76E-04	1.69E-01	-3.08E-01	2.24E-01	7.98E-02	
thiJ	1.30E-01	1.76E-03	1.13E-01	-1.39E-01	8.74E-02	9.17E-02	
group_24145	1.27E-01	2.10E-02	6.14E-01	-4.40E-02	8.72E-02	2.93E-02	
group_23265	1.27E-01	2.10E-02	6.14E-01	-4.40E-02	8.72E-02	2.93E-02	
group_22872	1.27E-01	2.10E-02	6.14E-01	-4.40E-02	8.72E-02	2.93E-02	
group_22677	1.27E-01	2.10E-02	6.14E-01	-4.40E-02	8.72E-02	2.93E-02	
group_21053	1.24E-01	3.27E-03	1.73E-01	-1.08E-01	7.92E-02	7.91E-02	
group_21052	1.24E-01	3.27E-03	1.73E-01	-1.08E-01	7.92E-02	7.91E-02	
group_21031	1.24E-01	3.27E-03	1.95E-01	-1.04E-01	8.01E-02	7.51E-02	
group_19617	1.27E-01	3.94E-01	9.11E-01	1.01E-02	9.12E-02	6.46E-03	
group_19220	1.27E-01	3.94E-01	9.11E-01	1.01E-02	9.12E-02	6.46E-03	
group_19214	1.27E-01	3.94E-01	9.11E-01	1.01E-02	9.12E-02	6.46E-03	
group_15680	1.20E-01	3.31E-04	8.74E-02	-1.47E-01	8.57E-02	9.90E-02	
group_14635	1.27E-01	5.19E-02	7.30E-01	-2.77E-02	8.03E-02	2.00E-02	
wcaL	1.27E-01	1.55E-02	1.35E-03	3.04E-01	9.39E-02	1.85E-01	
group_13862	1.27E-01	1.55E-02	1.35E-03	3.04E-01	9.39E-02	1.85E-01	
group_13561	1.27E-01	5.19E-02	7.54E-01	-2.59E-02	8.28E-02	1.82E-02	
group_13279	1.27E-01	1.55E-02	1.35E-03	3.04E-01	9.39E-02	1.85E-01	
htpX	1.24E-01	1.42E-01	6.65E-01	-3.63E-02	8.37E-02	2.51E-02	
group_6896	1.24E-01	6.62E-02	3.77E-01	-7.20E-02	8.15E-02	5.12E-02	
group_6808	1.27E-01	6.76E-04	5.12E-02	-1.73E-01	8.86E-02	1.13E-01	
group_5950	1.27E-01	2.10E-02	6.14E-01	-4.40E-02	8.72E-02	2.93E-02	
group_23435	1.24E-01	2.74E-02	6.50E-01	-3.94E-02	8.66E-02	2.64E-02	
group_22401	1.24E-01	2.74E-02	6.60E-01	-3.84E-02	8.71E-02	2.56E-02	
group_21040	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_21029	1.20E-01	4.44E-03	2.94E-01	-8.56E-02	8.15E-02	6.09E-02	
group_20946	1.17E-01	1.78E-03	6.46E-02	-1.50E-01	8.09E-02	1.07E-01	
group_20945	1.17E-01	1.78E-03	6.46E-02	-1.50E-01	8.09E-02	1.07E-01	
group_20661	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_20635	1.20E-01	1.75E-01	6.52E-01	-3.70E-02	8.21E-02	2.62E-02	
group_20512	1.20E-01	1.75E-01	6.52E-01	-3.70E-02	8.21E-02	2.62E-02	
group_20511	1.20E-01	1.75E-01	6.52E-01	-3.70E-02	8.21E-02	2.62E-02	
group_20333	1.20E-01	1.75E-01	6.52E-01	-3.70E-02	8.21E-02	2.62E-02	
group_19893	1.24E-01	2.74E-02	2.93E-01	-9.11E-02	8.65E-02	6.10E-02	
group_19883	1.24E-01	9.37E-04	5.40E-03	-2.07E-01	7.38E-02	1.61E-01	
group_19859	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_19697	1.20E-01	4.44E-03	5.87E-01	-1.09E-01	2.01E-01	3.16E-02	
pilS~~~pilA~~~fimT	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
pulF	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_19582	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_19439	1.20E-01	1.29E-03	1.48E-01	-1.23E-01	8.51E-02	8.38E-02	
group_19437	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_18945	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
rdmE	1.20E-01	3.57E-02	5.64E-01	-1.30E-01	2.25E-01	3.35E-02	
ywqN~~~wrbA	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_18105	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17537	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17536	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17362	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
pilN~~~bfpB~~~pulD	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17139	1.20E-01	3.57E-02	5.64E-01	-1.30E-01	2.25E-01	3.35E-02	
group_17064	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17063	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17054	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_17053	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16838	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16768	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16746	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16652	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16611	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_16479	1.20E-01	3.57E-02	5.95E-01	-4.61E-02	8.68E-02	3.08E-02	
pbpG~~~lysR~~~hcaR	1.20E-01	1.75E-01	6.52E-01	-3.70E-02	8.21E-02	2.62E-02	
group_16226	1.20E-01	3.57E-02	5.64E-01	-1.30E-01	2.25E-01	3.35E-02	
group_15768	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_15339	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_14970	1.20E-01	3.57E-02	5.64E-01	-1.30E-01	2.25E-01	3.35E-02	
group_14788	1.20E-01	3.57E-02	5.64E-01	-1.30E-01	2.25E-01	3.35E-02	
takP~~~fcbT1	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_12613	1.20E-01	3.31E-04	8.84E-02	-3.02E-01	1.77E-01	9.87E-02	
group_12602	1.24E-01	2.71E-02	5.31E-03	2.63E-01	9.36E-02	1.61E-01	
group_12400	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_11786	1.24E-01	2.71E-02	5.31E-03	2.63E-01	9.36E-02	1.61E-01	
fiu~~~bfrD	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_11301	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
rIO1	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_9504	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_9092	1.20E-01	4.44E-03	9.98E-01	7.01E-04	2.55E-01	1.59E-04	
group_8874	1.20E-01	8.39E-02	9.73E-01	-2.80E-02	8.32E-01	1.95E-03	
group_7827	1.20E-01	1.29E-03	4.09E-01	-1.49E-01	1.81E-01	4.79E-02	
yfdX1	1.20E-01	1.75E-01	7.37E-01	-2.77E-02	8.25E-02	1.95E-02	
hdeDGI	1.20E-01	1.75E-01	7.37E-01	-2.77E-02	8.25E-02	1.95E-02	
group_5699	1.24E-01	2.71E-02	5.31E-03	2.63E-01	9.36E-02	1.61E-01	
group_5522	1.20E-01	1.34E-02	5.47E-01	-5.66E-02	9.40E-02	3.49E-02	
shsP	1.20E-01	1.75E-01	7.37E-01	-2.77E-02	8.25E-02	1.95E-02	
group_4517	1.20E-01	1.75E-01	7.37E-01	-2.77E-02	8.25E-02	1.95E-02	
yfdX2	1.20E-01	1.75E-01	7.37E-01	-2.77E-02	8.25E-02	1.95E-02	
group_3893	1.20E-01	9.03E-08	4.07E-01	-8.02E-02	9.65E-02	4.82E-02	
group_3186	1.24E-01	2.74E-02	6.50E-01	-3.94E-02	8.66E-02	2.64E-02	
group_22319	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_20890	1.17E-01	1.06E-01	3.90E-01	3.95E-01	4.58E-01	4.99E-02	
yeaN~~~cynX	1.17E-01	1.06E-01	3.90E-01	3.95E-01	4.58E-01	4.99E-02	
group_19781	1.20E-01	1.29E-03	2.36E-01	-1.11E-01	9.36E-02	6.88E-02	
group_18995	1.17E-01	1.06E-01	4.01E-01	3.51E-01	4.17E-01	4.88E-02	
group_18976	1.17E-01	1.06E-01	9.67E-01	1.61E-02	3.94E-01	2.37E-03	
group_18900	1.17E-01	4.62E-02	1.99E-01	-5.98E-01	4.65E-01	7.44E-02	
group_18036	1.17E-01	4.62E-02	1.85E-01	-5.98E-01	4.50E-01	7.69E-02	
group_17685	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_17675	1.17E-01	4.62E-02	1.49E-01	-6.51E-01	4.50E-01	8.36E-02	
group_17404	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_17264	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_16757	1.17E-01	4.62E-02	1.99E-01	-5.98E-01	4.65E-01	7.44E-02	
group_16570	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_16490	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_16118	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
luxR~~~lasR	1.17E-01	4.62E-02	6.00E-02	-7.61E-01	4.03E-01	1.09E-01	
group_15360	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_15324	1.17E-01	4.62E-02	5.62E-01	-1.76E-01	3.04E-01	3.36E-02	
group_15312	1.20E-01	1.75E-01	7.49E-01	3.34E-02	1.04E-01	1.85E-02	
group_14546	1.17E-01	4.62E-02	8.28E-01	-4.35E-02	2.00E-01	1.26E-02	
group_14539	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_14496	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_13978	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_13397	1.20E-01	3.25E-01	6.68E-01	-3.95E-02	9.21E-02	2.49E-02	
pcaQ	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_12707	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_12513	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_12434	1.20E-01	4.44E-03	4.90E-01	-6.77E-02	9.78E-02	4.01E-02	
group_12433	1.20E-01	4.44E-03	4.90E-01	-6.77E-02	9.78E-02	4.01E-02	
group_11962	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_11816	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
pcaG	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_11535	1.20E-01	4.44E-03	4.90E-01	-6.77E-02	9.78E-02	4.01E-02	
group_11534	1.20E-01	4.44E-03	4.90E-01	-6.77E-02	9.78E-02	4.01E-02	
group_11465	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_11398	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_11397	1.20E-01	1.34E-02	7.66E-01	2.87E-02	9.63E-02	1.73E-02	
group_11085	1.17E-01	1.06E-01	7.99E-01	9.56E-02	3.75E-01	1.48E-02	
group_11081	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10971	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10838	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10675	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10625	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
kefBGI	1.17E-01	2.15E-01	7.31E-01	-2.90E-02	8.40E-02	2.00E-02	
group_10419	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10354	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_10338	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10306	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_10185	1.20E-01	4.44E-03	4.90E-01	-6.77E-02	9.78E-02	4.01E-02	
group_9960	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_9959	1.20E-01	1.34E-02	7.66E-01	2.87E-02	9.63E-02	1.73E-02	
group_9500	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_9276	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_9087	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_8846	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_8407	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
pcaC	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
pyrC	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_7934	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_7819	1.20E-01	8.39E-02	3.46E-01	-8.20E-02	8.69E-02	5.47E-02	
group_7710	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_7591	1.17E-01	4.63E-04	8.28E-02	-1.69E-01	9.72E-02	1.01E-01	
group_7533	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_7527	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_6920	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_6919	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_6566	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_6542	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_6497	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_5448	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_5345	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_5327	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_5326	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_5162	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_4985	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_4907	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_4705	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_4704	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_4004	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_3740	1.20E-01	3.31E-04	3.67E-02	-1.79E-01	8.52E-02	1.21E-01	
group_2999	1.17E-01	1.78E-03	7.97E-02	-3.34E-01	1.90E-01	1.01E-01	
fecA	1.17E-01	1.78E-03	2.00E-01	-3.88E-01	3.02E-01	7.44E-02	
group_21394	1.17E-01	1.78E-03	4.98E-01	-6.37E-02	9.40E-02	3.93E-02	
