variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_19483	8.33E-01	4.11E-01	4.52E-01	7.42E-02	9.84E-02	4.41E-02	
group_16629	8.33E-01	6.53E-01	4.83E-01	-7.30E-02	1.04E-01	4.11E-02	
group_15753	8.29E-01	8.73E-01	4.96E-01	5.15E-02	7.56E-02	3.99E-02	
group_13966	8.33E-01	6.53E-01	8.85E-01	-1.38E-02	9.55E-02	8.50E-03	
group_13609	8.33E-01	5.03E-01	7.22E-01	3.54E-02	9.94E-02	2.08E-02	
group_12566	8.36E-01	7.14E-01	4.26E-01	-7.91E-02	9.92E-02	4.67E-02	
group_11075	8.33E-01	5.03E-01	1.71E-01	-1.34E-01	9.75E-02	8.02E-02	
group_10666	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_10396	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_9728	8.33E-01	2.32E-01	3.76E-01	9.31E-02	1.05E-01	5.19E-02	
group_9659	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_8508	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_8452	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_8451	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_8047	8.33E-01	9.39E-01	5.37E-02	1.94E-01	1.00E-01	1.13E-01	
group_5404	8.33E-01	2.32E-01	9.47E-01	-7.00E-03	1.06E-01	3.87E-03	
group_19863	8.16E-01	2.28E-02	1.86E-02	2.17E-01	9.18E-02	1.37E-01	
kdtA	8.12E-01	1.03E-01	7.51E-01	-2.22E-02	6.97E-02	1.86E-02	
pgrR~~~lysR	8.29E-01	3.68E-01	9.94E-01	6.79E-04	9.54E-02	4.17E-04	
group_16643	8.33E-01	9.39E-01	9.86E-02	-2.09E-01	1.26E-01	9.67E-02	
group_16454	8.23E-01	2.93E-01	8.04E-01	1.83E-02	7.39E-02	1.45E-02	
group_16450	8.29E-01	5.96E-01	9.91E-01	-1.21E-03	1.13E-01	6.28E-04	
group_15813	8.12E-01	8.37E-01	5.57E-01	3.48E-02	5.91E-02	3.44E-02	
proQ~~~proP	8.29E-01	8.73E-01	2.42E-01	-1.11E-01	9.44E-02	6.85E-02	
group_13589	8.29E-01	3.68E-01	6.92E-01	3.71E-02	9.37E-02	2.32E-02	
group_12645	8.29E-01	2.04E-01	2.02E-01	1.27E-01	9.96E-02	7.48E-02	
group_12182	8.29E-01	5.96E-01	8.33E-01	1.95E-02	9.26E-02	1.24E-02	
group_11841	8.29E-01	1.01E-01	2.81E-01	1.05E-01	9.71E-02	6.32E-02	
group_11493	8.29E-01	3.68E-01	3.63E-01	1.04E-01	1.14E-01	5.33E-02	
group_11185	8.29E-01	5.96E-01	8.33E-01	1.95E-02	9.26E-02	1.24E-02	
group_11171	8.29E-01	3.68E-01	9.48E-01	-6.09E-03	9.38E-02	3.81E-03	
group_8850	8.29E-01	2.04E-01	9.99E-01	-6.96E-05	1.03E-01	3.95E-05	
group_8371	8.29E-01	8.73E-01	5.79E-01	5.88E-02	1.06E-01	3.25E-02	
group_20386	8.29E-01	3.68E-01	3.61E-01	7.88E-02	8.61E-02	5.36E-02	
group_18474	8.29E-01	3.68E-01	3.95E-01	1.16E-01	1.37E-01	4.99E-02	
group_13723	8.26E-01	8.72E-02	2.81E-01	1.03E-01	9.54E-02	6.31E-02	
rpfG~~~luxR	8.26E-01	3.29E-01	4.86E-01	6.37E-02	9.13E-02	4.09E-02	
group_13107	8.26E-01	8.72E-02	2.81E-01	1.03E-01	9.54E-02	6.31E-02	
group_12772	8.26E-01	8.08E-01	2.88E-01	-1.06E-01	9.93E-02	6.23E-02	
group_12725	8.26E-01	5.42E-01	9.68E-01	4.58E-03	1.14E-01	2.36E-03	
group_12457	8.26E-01	5.42E-01	9.68E-01	4.58E-03	1.14E-01	2.36E-03	
group_12266	8.26E-01	5.42E-01	9.68E-01	4.58E-03	1.14E-01	2.36E-03	
group_10943	8.26E-01	5.42E-01	3.94E-01	-7.85E-02	9.20E-02	4.99E-02	
group_19891	8.23E-01	4.91E-01	1.22E-01	1.40E-01	9.04E-02	9.05E-02	
group_19456	8.12E-01	8.80E-01	7.83E-01	-1.67E-02	6.06E-02	1.62E-02	
wecB~~~bcsB	8.09E-01	8.91E-02	3.27E-01	1.02E-01	1.03E-01	5.75E-02	
group_19368	8.23E-01	2.93E-01	2.88E-01	9.71E-02	9.12E-02	6.23E-02	
group_18958	8.19E-01	6.86E-01	7.94E-01	2.59E-02	9.91E-02	1.53E-02	
group_17670	8.23E-01	7.46E-01	5.57E-01	-5.60E-02	9.51E-02	3.45E-02	
group_16552	8.23E-01	1.57E-01	7.36E-01	3.36E-02	9.96E-02	1.98E-02	
group_11983	8.23E-01	7.46E-01	3.47E-01	-9.13E-02	9.69E-02	5.51E-02	
group_11924	8.23E-01	4.91E-01	9.15E-01	1.19E-02	1.11E-01	6.28E-03	
group_11571	8.23E-01	4.91E-01	8.72E-01	1.78E-02	1.10E-01	9.47E-03	
group_10356	8.23E-01	4.91E-01	8.82E-01	1.62E-02	1.09E-01	8.68E-03	
qacR~~~tetR	8.23E-01	1.57E-01	1.91E-01	1.37E-01	1.05E-01	7.66E-02	
group_10105	8.23E-01	4.91E-01	8.17E-01	-2.25E-02	9.69E-02	1.36E-02	
group_8408	8.23E-01	4.91E-01	8.82E-01	1.62E-02	1.09E-01	8.68E-03	
group_7970	8.23E-01	4.91E-01	7.59E-01	-2.85E-02	9.30E-02	1.80E-02	
pimD	8.23E-01	7.50E-02	2.81E-01	9.75E-02	9.03E-02	6.32E-02	
group_5328	8.23E-01	4.91E-01	8.82E-01	1.62E-02	1.09E-01	8.68E-03	
group_16547	8.05E-01	7.69E-02	9.29E-01	-5.99E-03	6.73E-02	5.21E-03	
group_16264	8.23E-01	1.57E-01	1.99E-01	1.42E-01	1.10E-01	7.52E-02	
group_14657	8.19E-01	1.37E-01	8.96E-02	1.84E-01	1.08E-01	9.93E-02	
group_14304	8.23E-01	7.50E-02	1.18E-01	1.58E-01	1.01E-01	9.16E-02	
group_14004	8.23E-01	7.50E-02	1.18E-01	1.58E-01	1.01E-01	9.16E-02	
group_12724	8.23E-01	7.46E-01	5.69E-01	-6.24E-02	1.09E-01	3.34E-02	
group_10355	8.19E-01	6.86E-01	6.42E-01	-4.91E-02	1.05E-01	2.73E-02	
group_10231	8.19E-01	4.44E-01	7.94E-01	2.78E-02	1.06E-01	1.53E-02	
group_8190	8.19E-01	4.44E-01	7.94E-01	2.78E-02	1.06E-01	1.53E-02	
nfrB	8.02E-01	6.62E-02	1.76E-01	1.32E-01	9.71E-02	7.92E-02	
group_13475	8.19E-01	6.43E-02	1.00E-01	1.62E-01	9.79E-02	9.63E-02	
group_11334	8.16E-01	2.30E-01	6.13E-01	4.46E-02	8.79E-02	2.97E-02	
group_8827	8.16E-01	4.00E-01	4.12E-01	7.27E-02	8.85E-02	4.81E-02	
group_7089	8.16E-01	1.19E-01	1.70E-01	1.37E-01	9.96E-02	8.04E-02	
group_17894	8.12E-01	2.03E-01	2.05E-01	1.32E-01	1.04E-01	7.43E-02	
group_14858	8.12E-01	1.03E-01	4.35E-02	2.14E-01	1.05E-01	1.18E-01	
ytxH	8.12E-01	5.74E-01	7.52E-01	2.68E-02	8.50E-02	1.85E-02	
group_5366	8.16E-01	5.50E-02	3.96E-01	8.89E-02	1.05E-01	4.98E-02	
group_16634	8.09E-01	3.21E-01	5.69E-01	-4.98E-02	8.72E-02	3.34E-02	
group_16542	8.09E-01	3.21E-01	9.83E-01	1.86E-03	8.53E-02	1.28E-03	
group_16398	8.09E-01	3.21E-01	9.83E-01	1.86E-03	8.53E-02	1.28E-03	
group_16220	8.09E-01	3.21E-01	5.69E-01	-4.98E-02	8.72E-02	3.34E-02	
cytR~~~lacI~~~purR	7.92E-01	4.15E-02	9.45E-01	4.63E-03	6.65E-02	4.08E-03	
group_13162	7.92E-01	1.76E-01	5.12E-01	3.83E-02	5.84E-02	3.84E-02	
group_13031	8.09E-01	1.78E-01	5.01E-01	7.02E-02	1.04E-01	3.95E-02	
group_12286	8.09E-01	1.78E-01	5.01E-01	7.02E-02	1.04E-01	3.95E-02	
group_10369	8.12E-01	1.03E-01	7.96E-01	2.62E-02	1.01E-01	1.52E-02	
group_9711	8.09E-01	3.21E-01	8.81E-01	-1.34E-02	8.91E-02	8.81E-03	
group_8419	8.12E-01	1.03E-01	7.96E-01	2.62E-02	1.01E-01	1.52E-02	
group_20336	8.09E-01	4.00E-02	3.28E-01	9.87E-02	1.01E-01	5.74E-02	
group_17123	8.05E-01	7.69E-02	9.36E-02	1.50E-01	8.91E-02	9.81E-02	
group_15227	8.09E-01	5.23E-01	8.99E-01	8.82E-03	6.97E-02	7.42E-03	
group_12972	8.05E-01	2.86E-01	9.35E-01	-7.09E-03	8.72E-02	4.77E-03	
group_12229	8.05E-01	2.86E-01	9.35E-01	-7.09E-03	8.72E-02	4.77E-03	
group_11256	8.05E-01	2.86E-01	9.35E-01	-7.09E-03	8.72E-02	4.77E-03	
group_10230	8.05E-01	2.86E-01	5.08E-01	6.28E-02	9.49E-02	3.88E-02	
group_18988	8.05E-01	7.16E-01	8.83E-01	1.42E-02	9.64E-02	8.65E-03	
group_18969	8.05E-01	7.16E-01	8.83E-01	1.42E-02	9.64E-02	8.65E-03	
group_18968	8.05E-01	7.16E-01	8.83E-01	1.42E-02	9.64E-02	8.65E-03	
group_18959	8.05E-01	7.16E-01	8.83E-01	1.42E-02	9.64E-02	8.65E-03	
fadK	7.95E-01	1.04E-01	2.34E-01	1.21E-01	1.01E-01	6.98E-02	
group_17169	7.95E-01	1.04E-01	2.34E-01	1.21E-01	1.01E-01	6.98E-02	
group_16470	7.95E-01	1.04E-01	2.34E-01	1.21E-01	1.01E-01	6.98E-02	
group_16273	8.02E-01	6.59E-01	2.54E-01	-9.51E-02	8.32E-02	6.69E-02	
group_15789	8.05E-01	7.34E-01	3.55E-01	-5.80E-02	6.27E-02	5.42E-02	
group_15788	8.05E-01	7.34E-01	3.55E-01	-5.80E-02	6.27E-02	5.42E-02	
group_15746	8.05E-01	7.34E-01	3.55E-01	-5.80E-02	6.27E-02	5.42E-02	
group_15745	8.05E-01	7.34E-01	3.55E-01	-5.80E-02	6.27E-02	5.42E-02	
group_15694	8.05E-01	7.34E-01	3.55E-01	-5.80E-02	6.27E-02	5.42E-02	
fliC	8.05E-01	4.75E-01	5.93E-01	-7.53E-02	1.41E-01	3.14E-02	
group_11355	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
group_9890	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
group_8323	7.95E-01	4.86E-02	5.95E-02	2.06E-01	1.09E-01	1.10E-01	
group_7922	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
lysR~~~argP	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
dppC	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
dppD	8.02E-01	2.55E-01	9.92E-01	-8.58E-04	8.43E-02	5.97E-04	
group_19759	7.82E-01	5.03E-09	9.01E-02	-1.58E-01	9.29E-02	9.92E-02	
group_18936	8.02E-01	6.59E-01	8.48E-01	1.83E-02	9.56E-02	1.12E-02	
group_18933	8.02E-01	9.27E-01	7.52E-01	-3.00E-02	9.48E-02	1.85E-02	
group_18475	7.99E-01	3.87E-01	3.06E-01	8.19E-02	7.99E-02	6.00E-02	
group_15279	7.95E-01	3.48E-01	4.73E-01	7.92E-02	1.10E-01	4.21E-02	
group_14066	7.82E-01	6.29E-10	1.37E-01	-1.76E-01	1.18E-01	8.71E-02	
group_13631	8.05E-01	2.86E-01	4.72E-01	6.91E-02	9.59E-02	4.22E-02	
group_11828	7.99E-01	6.05E-01	4.65E-01	5.89E-02	8.05E-02	4.29E-02	
gsiA~~~ddpF	7.99E-01	2.26E-01	9.67E-01	3.39E-03	8.29E-02	2.40E-03	
group_20652	7.99E-01	6.05E-01	5.97E-01	3.74E-02	7.08E-02	3.10E-02	
trpA	7.95E-01	1.04E-01	1.46E-01	1.57E-01	1.08E-01	8.51E-02	
group_13088	8.02E-01	2.55E-01	3.08E-01	9.54E-02	9.34E-02	5.98E-02	
csbC	7.95E-01	3.48E-01	2.39E-01	1.38E-01	1.17E-01	6.90E-02	
group_18740	7.95E-01	3.48E-01	2.39E-01	1.38E-01	1.17E-01	6.90E-02	
group_18665	7.95E-01	3.48E-01	2.39E-01	1.38E-01	1.17E-01	6.90E-02	
group_18664	7.95E-01	3.48E-01	2.39E-01	1.38E-01	1.17E-01	6.90E-02	
group_18539	7.95E-01	3.48E-01	2.39E-01	1.38E-01	1.17E-01	6.90E-02	
holC	7.82E-01	3.75E-01	9.28E-01	5.12E-03	5.67E-02	5.30E-03	
group_10035	7.88E-01	3.54E-02	1.21E-01	1.18E-01	7.62E-02	9.08E-02	
group_10001	7.92E-01	9.00E-02	1.99E-01	1.04E-01	8.06E-02	7.53E-02	
group_4663	7.92E-01	1.76E-01	3.07E-01	1.49E-01	1.45E-01	5.98E-02	
group_20869	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
group_20868	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
group_20867	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
group_20837	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
group_20836	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
cynS	7.85E-01	8.91E-01	2.59E-01	-7.69E-02	6.80E-02	6.61E-02	
group_17655	7.78E-01	1.96E-01	7.76E-01	2.53E-02	8.87E-02	1.67E-02	
group_16290	7.85E-01	8.41E-01	9.37E-01	6.26E-03	7.94E-02	4.62E-03	
group_15536	7.88E-01	4.58E-01	8.43E-01	-1.44E-02	7.23E-02	1.16E-02	
group_15130	7.78E-01	1.96E-01	9.20E-01	6.35E-03	6.29E-02	5.91E-03	
yiiM	7.82E-01	3.75E-01	7.13E-01	4.10E-02	1.11E-01	2.16E-02	
group_13712	7.88E-01	4.58E-01	8.51E-01	-1.43E-02	7.58E-02	1.11E-02	
group_12647	7.88E-01	7.79E-02	1.34E-01	1.41E-01	9.38E-02	8.78E-02	
group_12350	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
group_12178	7.68E-01	2.42E-01	6.26E-01	2.71E-02	5.55E-02	2.86E-02	
group_11420	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
group_11130	7.85E-01	2.49E-01	6.12E-01	4.29E-02	8.44E-02	2.98E-02	
group_10014	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
group_7798	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
group_7797	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
group_4420	7.88E-01	1.55E-01	5.07E-01	7.78E-02	1.17E-01	3.89E-02	
algJ	7.78E-01	3.38E-01	6.05E-01	5.32E-02	1.03E-01	3.04E-02	
group_14133	7.82E-01	2.21E-01	7.01E-01	-2.98E-02	7.74E-02	2.25E-02	
group_13247	7.85E-01	4.15E-01	9.09E-01	1.48E-02	1.30E-01	6.69E-03	
group_11235	7.82E-01	1.19E-01	8.72E-01	1.23E-02	7.66E-02	9.44E-03	
group_10970	7.82E-01	2.21E-01	5.11E-01	6.93E-02	1.05E-01	3.86E-02	
group_10709	7.88E-01	6.88E-01	4.40E-01	-6.16E-02	7.95E-02	4.53E-02	
group_19394	7.65E-01	3.62E-01	1.82E-02	1.76E-01	7.40E-02	1.38E-01	
group_16619	7.82E-01	2.21E-01	6.61E-01	5.82E-02	1.32E-01	2.58E-02	
algJ~~~ftsQ	7.75E-01	3.03E-01	5.43E-01	6.23E-02	1.02E-01	3.57E-02	
group_15690	7.75E-01	3.03E-01	5.43E-01	6.23E-02	1.02E-01	3.57E-02	
group_15651	7.75E-01	3.03E-01	5.43E-01	6.23E-02	1.02E-01	3.57E-02	
group_15496	7.75E-01	3.03E-01	5.43E-01	6.23E-02	1.02E-01	3.57E-02	
group_15398	7.75E-01	3.03E-01	5.43E-01	6.23E-02	1.02E-01	3.57E-02	
group_11296	7.82E-01	3.75E-01	8.09E-01	-3.24E-02	1.34E-01	1.41E-02	
group_10968	7.82E-01	1.19E-01	4.48E-01	8.22E-02	1.08E-01	4.45E-02	
group_10476	7.78E-01	4.96E-02	4.89E-01	5.58E-02	8.06E-02	4.05E-02	
group_9274	7.82E-01	1.19E-01	4.48E-01	8.22E-02	1.08E-01	4.45E-02	
group_8464	7.82E-01	2.55E-02	2.56E-01	9.07E-02	7.97E-02	6.66E-02	
group_17088	7.78E-01	1.03E-01	9.50E-01	-5.05E-03	8.00E-02	3.70E-03	
group_16447	7.78E-01	3.38E-01	6.22E-01	4.09E-02	8.30E-02	2.89E-02	
group_15945	7.58E-01	1.57E-11	2.16E-03	-3.64E-01	1.18E-01	1.79E-01	
group_7626	7.75E-01	3.03E-01	7.05E-01	-3.79E-02	1.00E-01	2.22E-02	
group_19585	7.75E-01	4.25E-02	1.99E-02	2.35E-01	1.01E-01	1.36E-01	
group_16522	7.75E-01	3.03E-01	5.66E-01	4.67E-02	8.13E-02	3.37E-02	
group_14888	7.78E-01	3.38E-01	8.89E-01	-1.14E-02	8.13E-02	8.19E-03	
tet	7.75E-01	9.00E-02	1.08E-01	1.71E-01	1.06E-01	9.40E-02	
group_9706	7.75E-01	1.73E-01	4.02E-01	1.10E-01	1.32E-01	4.91E-02	
group_17017	7.71E-01	1.52E-01	3.35E-01	1.56E-01	1.62E-01	5.65E-02	
group_16568	7.71E-01	1.52E-01	3.35E-01	1.56E-01	1.62E-01	5.65E-02	
group_15475	7.58E-01	2.94E-01	3.87E-01	4.84E-02	5.59E-02	5.07E-02	
group_11489	7.71E-01	2.71E-01	8.34E-01	2.60E-02	1.23E-01	1.23E-02	
group_11084	7.68E-01	1.65E-03	3.06E-02	1.70E-01	7.83E-02	1.26E-01	
group_10752	7.71E-01	3.63E-02	5.14E-01	5.30E-02	8.11E-02	3.83E-02	
group_10198	7.71E-01	1.52E-01	3.35E-01	1.56E-01	1.62E-01	5.65E-02	
group_8119	7.71E-01	1.52E-01	3.35E-01	1.56E-01	1.62E-01	5.65E-02	
group_8021	7.68E-01	8.82E-01	4.43E-01	-5.57E-02	7.26E-02	4.49E-02	
group_15199	7.68E-01	4.01E-01	4.24E-01	8.12E-02	1.01E-01	4.69E-02	
group_15063	7.68E-01	4.01E-01	4.24E-01	8.12E-02	1.01E-01	4.69E-02	
group_14918	7.68E-01	4.01E-01	4.24E-01	8.12E-02	1.01E-01	4.69E-02	
rspR~~~gntR	7.54E-01	2.75E-10	2.83E-02	-2.89E-01	1.31E-01	1.28E-01	
group_8950	7.68E-01	3.09E-02	3.63E-01	7.23E-02	7.93E-02	5.34E-02	
group_19899	7.65E-01	2.15E-01	7.59E-01	2.19E-02	7.15E-02	1.80E-02	
group_19888	7.65E-01	2.15E-01	7.59E-01	2.19E-02	7.15E-02	1.80E-02	
group_16326	7.65E-01	2.15E-01	5.96E-01	7.42E-02	1.40E-01	3.11E-02	
group_16272	7.65E-01	2.15E-01	5.96E-01	7.42E-02	1.40E-01	3.11E-02	
group_16140	7.65E-01	2.15E-01	5.96E-01	7.42E-02	1.40E-01	3.11E-02	
group_14727	7.65E-01	3.62E-01	2.65E-01	1.10E-01	9.86E-02	6.54E-02	
group_14525	7.51E-01	5.32E-10	5.16E-02	-2.45E-01	1.25E-01	1.14E-01	
group_14472	7.65E-01	3.62E-01	2.65E-01	1.10E-01	9.86E-02	6.54E-02	
yacA	7.65E-01	3.62E-01	5.52E-01	-4.67E-02	7.84E-02	3.49E-02	
group_20142	7.65E-01	5.60E-01	5.94E-01	-3.71E-02	6.96E-02	3.13E-02	
group_19973	7.61E-01	1.91E-01	6.99E-01	2.73E-02	7.07E-02	2.27E-02	
group_19972	7.61E-01	5.13E-01	6.32E-01	-3.37E-02	7.02E-02	2.81E-02	
group_13887	7.61E-01	1.02E-01	3.13E-01	1.33E-01	1.31E-01	5.92E-02	
group_12313	7.61E-01	1.02E-01	2.40E-01	1.55E-01	1.32E-01	6.89E-02	
gltR	7.61E-01	3.27E-01	5.76E-01	6.13E-02	1.09E-01	3.28E-02	
norB	7.37E-01	6.15E-09	2.83E-01	-1.38E-01	1.28E-01	6.29E-02	
group_19618	7.58E-01	4.29E-02	2.37E-02	2.42E-01	1.07E-01	1.32E-01	
group_18758	7.37E-01	6.15E-09	2.51E-01	-1.49E-01	1.30E-01	6.73E-02	
ytfE	7.37E-01	6.15E-09	2.78E-01	-1.39E-01	1.28E-01	6.36E-02	
group_11374	7.58E-01	2.94E-01	6.55E-01	5.64E-02	1.26E-01	2.62E-02	
group_8118	7.58E-01	8.92E-02	2.40E-01	1.64E-01	1.39E-01	6.88E-02	
group_4956	7.58E-01	8.92E-02	2.40E-01	1.64E-01	1.39E-01	6.88E-02	
groL	7.58E-01	8.92E-02	2.40E-01	1.64E-01	1.39E-01	6.88E-02	
group_19071	7.37E-01	8.99E-05	7.56E-02	-1.11E-01	6.20E-02	1.04E-01	
group_17109	7.54E-01	4.26E-01	8.05E-01	-2.96E-02	1.20E-01	1.45E-02	
group_15579	7.54E-01	4.26E-01	9.06E-01	1.20E-02	1.01E-01	6.95E-03	
group_9929	7.54E-01	7.75E-02	2.12E-01	1.64E-01	1.31E-01	7.31E-02	
group_9429	7.54E-01	1.59E-02	2.25E-01	9.43E-02	7.76E-02	7.10E-02	
bioC	7.51E-01	6.71E-02	6.52E-02	2.06E-01	1.11E-01	1.08E-01	
group_6684	7.47E-01	5.80E-02	4.76E-01	4.94E-02	6.92E-02	4.18E-02	
group_6163	7.51E-01	6.71E-02	1.28E-02	2.86E-01	1.14E-01	1.45E-01	
group_19763	7.47E-01	1.15E-01	1.10E-01	1.87E-01	1.17E-01	9.37E-02	
group_16992	7.44E-01	3.15E-01	7.23E-01	-2.51E-02	7.07E-02	2.08E-02	
group_9641	7.44E-01	4.21E-05	5.87E-02	-1.62E-01	8.56E-02	1.11E-01	
group_20653	7.47E-01	1.12E-02	1.14E-01	1.19E-01	7.51E-02	9.26E-02	
group_20633	7.44E-01	1.86E-01	2.41E-01	1.46E-01	1.24E-01	6.87E-02	
group_13739	7.44E-01	1.01E-01	4.79E-02	2.61E-01	1.31E-01	1.16E-01	
group_13134	7.44E-01	1.01E-01	4.79E-02	2.61E-01	1.31E-01	1.16E-01	
group_12402	7.44E-01	1.01E-01	4.79E-02	2.61E-01	1.31E-01	1.16E-01	
catB	7.44E-01	1.01E-01	5.30E-01	7.88E-02	1.25E-01	3.68E-02	
tuf~~~tufA	7.41E-01	8.78E-02	2.09E-01	6.80E-02	5.39E-02	7.37E-02	
nirK	7.20E-01	1.56E-08	4.25E-01	-9.47E-02	1.19E-01	4.68E-02	
group_20640	7.20E-01	1.56E-08	4.25E-01	-9.47E-02	1.19E-01	4.68E-02	
group_20634	7.41E-01	2.84E-01	4.74E-01	8.57E-02	1.20E-01	4.20E-02	
group_19725	7.41E-01	8.78E-02	9.16E-02	2.10E-01	1.24E-01	9.87E-02	
group_19713	7.30E-01	1.12E-01	8.94E-01	8.15E-03	6.12E-02	7.80E-03	
group_19478	7.41E-01	1.65E-01	7.61E-01	2.78E-02	9.11E-02	1.79E-02	
group_14826	7.41E-01	8.78E-02	9.47E-02	2.11E-01	1.26E-01	9.78E-02	
group_11504	7.41E-01	1.65E-01	1.46E-01	1.83E-01	1.26E-01	8.52E-02	
group_10414	7.41E-01	1.65E-01	1.46E-01	1.83E-01	1.26E-01	8.52E-02	
group_9663	7.41E-01	1.65E-01	3.93E-01	9.09E-02	1.06E-01	5.01E-02	
group_8744	7.37E-01	1.62E-02	3.83E-01	6.31E-02	7.22E-02	5.12E-02	
group_8478	7.41E-01	1.65E-01	1.46E-01	1.83E-01	1.26E-01	8.52E-02	
dctP	7.37E-01	1.62E-02	3.83E-01	6.31E-02	7.22E-02	5.12E-02	
group_20631	7.37E-01	2.54E-01	2.77E-01	1.25E-01	1.15E-01	6.37E-02	
group_19948	7.37E-01	7.64E-02	4.62E-02	2.38E-01	1.19E-01	1.17E-01	
group_19283	7.37E-01	7.64E-02	4.61E-02	2.38E-01	1.19E-01	1.17E-01	
group_16630	7.37E-01	7.64E-02	4.24E-02	2.42E-01	1.19E-01	1.19E-01	
group_13532	7.37E-01	7.64E-02	8.84E-02	2.08E-01	1.22E-01	9.97E-02	
group_11699	7.37E-01	1.45E-01	7.02E-02	2.19E-01	1.20E-01	1.06E-01	
group_11569	7.37E-01	1.45E-01	7.02E-02	2.19E-01	1.20E-01	1.06E-01	
group_10228	7.37E-01	1.45E-01	7.02E-02	2.19E-01	1.20E-01	1.06E-01	
group_10136	7.34E-01	1.37E-02	3.25E-01	7.02E-02	7.12E-02	5.77E-02	
ppk2	7.37E-01	1.45E-01	1.32E-01	1.81E-01	1.20E-01	8.82E-02	
group_19563	7.34E-01	6.62E-02	7.36E-02	1.94E-01	1.08E-01	1.05E-01	
nadA	7.34E-01	1.28E-01	6.50E-02	2.13E-01	1.15E-01	1.08E-01	
group_8020	7.30E-01	1.15E-02	3.18E-01	7.05E-02	7.05E-02	5.86E-02	
group_18874	7.30E-01	1.12E-01	1.06E-01	1.70E-01	1.05E-01	9.46E-02	
group_17025	7.27E-01	1.80E-01	6.61E-01	-2.69E-02	6.13E-02	2.57E-02	
group_13591	7.30E-01	1.15E-02	7.71E-03	2.67E-01	9.97E-02	1.55E-01	
group_13159	7.34E-01	2.27E-01	6.50E-01	-3.21E-02	7.06E-02	2.66E-02	
group_12938	7.30E-01	5.73E-02	7.35E-02	2.04E-01	1.14E-01	1.05E-01	
group_20987	7.06E-01	6.05E-07	9.74E-01	-3.61E-03	1.12E-01	1.89E-03	
group_17608	7.27E-01	4.94E-02	2.20E-01	1.19E-01	9.69E-02	7.19E-02	
group_17580	7.27E-01	1.80E-01	2.38E-01	1.27E-01	1.08E-01	6.91E-02	
group_11913	7.27E-01	9.84E-02	6.44E-02	1.97E-01	1.06E-01	1.08E-01	
group_8184	7.27E-01	2.28E-02	1.20E-01	1.41E-01	9.06E-02	9.09E-02	
group_4819	7.24E-01	4.25E-02	5.05E-01	4.56E-02	6.83E-02	3.91E-02	
group_20970	7.03E-01	9.42E-07	7.05E-01	-4.38E-02	1.16E-01	2.22E-02	
group_17905	7.24E-01	2.73E-01	2.81E-01	1.13E-01	1.04E-01	6.32E-02	
group_16424	7.24E-01	4.25E-02	2.78E-02	2.40E-01	1.08E-01	1.29E-01	
group_14382	7.27E-01	4.94E-02	6.61E-01	2.96E-02	6.76E-02	2.57E-02	
group_13286	7.24E-01	4.25E-02	3.34E-01	9.37E-02	9.69E-02	5.66E-02	
group_12648	7.24E-01	4.25E-02	7.16E-01	2.57E-02	7.06E-02	2.13E-02	
group_10415	7.24E-01	2.73E-01	3.91E-01	8.95E-02	1.04E-01	5.03E-02	
group_1908	7.20E-01	7.48E-02	9.31E-01	5.92E-03	6.80E-02	5.10E-03	
group_20086	7.10E-01	9.56E-02	8.80E-01	9.15E-03	6.05E-02	8.87E-03	
group_19838	7.10E-01	9.56E-02	8.80E-01	9.15E-03	6.05E-02	8.87E-03	
