variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
hmuU	8.59E-01	1.86E-04	3.67E-01	-1.33E-01	1.47E-01	5.25E-02	
group_12317	8.59E-01	9.17E-06	5.27E-01	9.39E-02	1.48E-01	3.68E-02	
group_12161	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
yhaJ~~~lysR	8.59E-01	2.37E-03	7.52E-01	4.25E-02	1.34E-01	1.84E-02	
group_11827	8.59E-01	2.37E-03	3.52E-01	-1.27E-01	1.36E-01	5.42E-02	
group_11777	8.59E-01	7.02E-04	3.32E-01	-1.58E-01	1.62E-01	5.65E-02	
azu	8.59E-01	1.86E-04	3.67E-01	-1.33E-01	1.47E-01	5.25E-02	
group_11385	8.59E-01	4.37E-05	8.63E-01	2.55E-02	1.47E-01	1.01E-02	
group_11150	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
group_10673	8.59E-01	1.86E-04	4.03E-01	-1.23E-01	1.47E-01	4.87E-02	
group_10624	8.59E-01	1.71E-06	1.24E-01	2.40E-01	1.55E-01	8.94E-02	bad-chisq
group_10398	8.59E-01	2.37E-03	7.11E-01	-5.58E-02	1.50E-01	2.16E-02	
group_10099	8.59E-01	1.86E-04	3.67E-01	-1.33E-01	1.47E-01	5.25E-02	
group_9970	8.59E-01	1.86E-04	2.95E-01	1.51E-01	1.44E-01	6.10E-02	
group_9740	8.59E-01	4.37E-05	5.47E-01	9.80E-02	1.63E-01	3.51E-02	
group_9398	8.59E-01	4.37E-05	2.35E-01	1.61E-01	1.35E-01	6.91E-02	
group_8985	8.59E-01	7.02E-04	4.99E-01	-9.15E-02	1.35E-01	3.94E-02	
yhjE~~~abaF	8.59E-01	1.86E-04	4.03E-01	-1.23E-01	1.47E-01	4.87E-02	
group_8755	8.59E-01	2.37E-03	9.64E-01	6.11E-03	1.34E-01	2.66E-03	
group_8625	8.59E-01	9.17E-06	4.44E-01	1.08E-01	1.41E-01	4.46E-02	
group_8283	8.59E-01	1.86E-04	6.97E-01	-5.68E-02	1.46E-01	2.27E-02	
group_7963	8.59E-01	1.86E-04	3.67E-01	-1.33E-01	1.47E-01	5.25E-02	
group_7772	8.59E-01	1.86E-04	6.97E-01	-5.68E-02	1.46E-01	2.27E-02	
group_7036	8.59E-01	2.37E-03	1.11E-01	-2.39E-01	1.50E-01	9.26E-02	
crcB	8.59E-01	4.37E-05	4.47E-01	-1.60E-01	2.10E-01	4.43E-02	
group_20824	8.45E-01	2.20E-03	9.83E-01	-3.53E-03	1.61E-01	1.28E-03	
tolC~~~bepC	8.45E-01	6.78E-04	4.93E-01	1.10E-01	1.61E-01	4.00E-02	
group_19857	8.45E-01	6.78E-04	4.93E-01	1.10E-01	1.61E-01	4.00E-02	
group_19854	8.55E-01	3.07E-05	3.36E-01	1.16E-01	1.21E-01	5.61E-02	
group_19814	8.55E-01	1.32E-04	4.83E-01	8.46E-02	1.21E-01	4.08E-02	
group_17868	8.55E-01	1.32E-04	5.72E-01	-1.32E-01	2.34E-01	3.29E-02	
nolA~~~merR	8.55E-01	6.37E-06	1.45E-01	2.80E-01	1.92E-01	8.47E-02	
motA~~~pomA	8.55E-01	5.08E-04	4.46E-01	9.63E-02	1.26E-01	4.44E-02	
tetR~~~kstR2~~~acrR~~~betI	8.48E-01	2.19E-02	6.82E-01	-2.90E-02	7.06E-02	2.39E-02	
group_13895	8.55E-01	1.47E-02	8.34E-04	-4.29E-01	1.27E-01	1.93E-01	
group_13632	8.55E-01	1.74E-03	5.80E-01	7.04E-02	1.27E-01	3.22E-02	
group_13479	8.55E-01	5.35E-03	1.46E-01	-1.89E-01	1.29E-01	8.45E-02	
group_13326	8.55E-01	5.08E-04	8.36E-02	-2.69E-01	1.55E-01	1.01E-01	
group_13295	8.55E-01	5.35E-03	1.46E-01	-1.89E-01	1.29E-01	8.45E-02	
fecI~~~sigM	8.55E-01	1.74E-03	3.56E-01	-1.16E-01	1.26E-01	5.38E-02	
group_13029	8.55E-01	1.74E-03	3.56E-01	-1.16E-01	1.26E-01	5.38E-02	
group_12834	8.55E-01	1.74E-03	5.80E-01	7.04E-02	1.27E-01	3.22E-02	
group_12653	8.55E-01	3.07E-05	7.40E-01	5.34E-02	1.61E-01	1.93E-02	
group_12358	8.55E-01	1.74E-03	5.80E-01	7.04E-02	1.27E-01	3.22E-02	
group_11772	8.55E-01	1.32E-04	3.76E-01	-1.62E-01	1.83E-01	5.15E-02	
group_11631	8.55E-01	3.07E-05	4.76E-01	1.04E-01	1.46E-01	4.15E-02	
group_11443	8.55E-01	1.32E-04	8.39E-01	2.91E-02	1.43E-01	1.19E-02	
group_10532	8.55E-01	1.32E-04	3.76E-01	-1.62E-01	1.83E-01	5.15E-02	
group_10458	8.55E-01	3.07E-05	3.49E-01	-1.39E-01	1.48E-01	5.45E-02	
group_10288	8.55E-01	1.74E-03	5.80E-01	7.04E-02	1.27E-01	3.22E-02	
group_10051	8.55E-01	1.32E-04	8.39E-01	2.91E-02	1.43E-01	1.19E-02	
nimR~~~araC	8.55E-01	3.07E-05	2.37E-01	2.16E-01	1.82E-01	6.88E-02	
group_9552	8.55E-01	5.35E-03	3.82E-02	-2.90E-01	1.39E-01	1.20E-01	
group_9247	8.55E-01	3.07E-05	2.37E-01	2.16E-01	1.82E-01	6.88E-02	
group_8556	8.55E-01	3.07E-05	3.49E-01	-1.39E-01	1.48E-01	5.45E-02	
group_8230	8.55E-01	5.08E-04	8.73E-01	-2.09E-02	1.30E-01	9.31E-03	
group_8106	8.55E-01	1.74E-03	5.80E-01	7.04E-02	1.27E-01	3.22E-02	
group_7869	8.55E-01	1.32E-04	8.39E-01	2.91E-02	1.43E-01	1.19E-02	
group_7539	8.55E-01	1.32E-04	4.85E-01	1.00E-01	1.44E-01	4.07E-02	
group_19856	8.42E-01	1.62E-03	9.35E-01	1.25E-02	1.54E-01	4.72E-03	
group_19566	8.42E-01	1.62E-03	9.35E-01	1.25E-02	1.54E-01	4.72E-03	
degU~~~citB~~~evgA	8.42E-01	1.62E-03	9.35E-01	1.25E-02	1.54E-01	4.72E-03	
group_16146	8.52E-01	3.66E-04	8.12E-01	3.79E-02	1.60E-01	1.38E-02	
group_13980	8.52E-01	3.99E-03	7.01E-01	4.66E-02	1.21E-01	2.24E-02	
group_13774	8.52E-01	9.38E-05	2.77E-01	-1.44E-01	1.32E-01	6.33E-02	
group_13448	8.52E-01	3.99E-03	7.02E-01	4.63E-02	1.21E-01	2.23E-02	
group_12419	8.52E-01	3.66E-04	7.86E-01	-3.33E-02	1.23E-01	1.58E-02	
group_11819	8.52E-01	6.41E-02	3.27E-01	-1.20E-01	1.23E-01	5.70E-02	
group_11453	8.52E-01	1.28E-03	6.59E-02	-2.97E-01	1.61E-01	1.07E-01	
group_11426	8.52E-01	1.28E-03	3.14E-01	1.23E-01	1.22E-01	5.86E-02	
mdtK	8.52E-01	9.38E-05	9.10E-01	1.94E-02	1.72E-01	6.56E-03	
group_10603	8.52E-01	1.12E-02	3.08E-01	-1.37E-01	1.34E-01	5.94E-02	
kdgR~~~iclR	8.52E-01	3.99E-03	7.01E-01	4.66E-02	1.21E-01	2.24E-02	
group_10009	8.52E-01	9.38E-05	9.32E-01	1.20E-02	1.41E-01	4.96E-03	
group_10000	8.52E-01	2.15E-05	8.30E-01	2.68E-02	1.25E-01	1.25E-02	
group_9936	8.52E-01	4.41E-06	4.47E-02	3.45E-01	1.71E-01	1.17E-01	
pfkB~~~rbsK	8.52E-01	1.12E-02	6.43E-02	-2.21E-01	1.19E-01	1.08E-01	
group_8231	8.52E-01	1.28E-03	7.65E-01	-3.68E-02	1.23E-01	1.74E-02	
group_7693	8.52E-01	4.41E-06	4.47E-02	3.45E-01	1.71E-01	1.17E-01	
group_4726	8.52E-01	9.38E-05	7.59E-01	-4.49E-02	1.46E-01	1.79E-02	
group_21483	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_18407	8.48E-01	2.97E-03	7.62E-01	-3.37E-02	1.11E-01	1.76E-02	
group_18004	8.42E-01	1.29E-02	5.88E-01	4.24E-02	7.81E-02	3.16E-02	
group_17304	8.48E-01	6.64E-05	9.93E-01	1.65E-03	1.90E-01	5.04E-04	
ybhI	8.48E-01	2.63E-04	8.40E-01	2.63E-02	1.30E-01	1.18E-02	
group_14370	8.48E-01	3.05E-06	7.89E-02	2.81E-01	1.60E-01	1.02E-01	
group_14289	8.48E-01	2.97E-03	6.94E-01	4.57E-02	1.16E-01	2.29E-02	
group_13629	8.48E-01	2.63E-04	6.22E-01	-6.60E-02	1.34E-01	2.87E-02	
group_13604	8.48E-01	3.05E-06	2.95E-01	1.30E-01	1.24E-01	6.09E-02	
group_13449	8.48E-01	2.97E-03	8.96E-01	1.64E-02	1.25E-01	7.63E-03	
group_13435	8.48E-01	2.63E-04	6.22E-01	-6.60E-02	1.34E-01	2.87E-02	
group_13067	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
yabI	8.48E-01	9.32E-04	6.22E-01	-5.72E-02	1.16E-01	2.87E-02	
fepD~~~hmuU	8.48E-01	2.63E-04	6.22E-01	-6.60E-02	1.34E-01	2.87E-02	
group_12048	8.48E-01	2.63E-04	6.22E-01	-6.60E-02	1.34E-01	2.87E-02	
group_11263	8.48E-01	1.50E-05	1.95E-01	1.75E-01	1.35E-01	7.53E-02	
group_11113	8.52E-01	1.28E-03	2.67E-01	-1.50E-01	1.35E-01	6.46E-02	
group_10260	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_8615	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
cptA	8.48E-01	2.63E-04	7.28E-01	5.54E-02	1.59E-01	2.02E-02	
group_8281	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_8234	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_6727	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_6517	8.48E-01	9.32E-04	7.30E-01	-4.59E-02	1.33E-01	2.01E-02	
group_6352	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_5617	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_5591	8.48E-01	2.97E-03	9.16E-01	1.23E-02	1.16E-01	6.17E-03	
group_4918	8.48E-01	1.50E-05	1.02E-01	2.56E-01	1.56E-01	9.50E-02	
group_4727	8.48E-01	1.50E-05	7.45E-01	5.13E-02	1.58E-01	1.90E-02	
group_16695	8.45E-01	6.78E-04	7.64E-01	-3.68E-02	1.22E-01	1.75E-02	
group_16443	8.45E-01	2.20E-03	1.53E-02	-3.09E-01	1.27E-01	1.41E-01	
group_14767	8.45E-01	6.41E-03	7.84E-01	3.04E-02	1.11E-01	1.59E-02	
group_13786	8.45E-01	1.88E-04	8.47E-01	-3.28E-02	1.70E-01	1.13E-02	
group_13086	8.45E-01	1.88E-04	7.20E-01	-4.74E-02	1.32E-01	2.09E-02	
group_12630	8.45E-01	2.10E-06	2.91E-01	1.44E-01	1.36E-01	6.15E-02	
group_12580	8.45E-01	1.05E-05	1.86E-01	2.27E-01	1.71E-01	7.70E-02	
holB	8.45E-01	1.88E-04	4.99E-01	-7.74E-02	1.14E-01	3.94E-02	
group_12285	8.45E-01	2.20E-03	3.09E-01	-1.21E-01	1.18E-01	5.92E-02	
group_11900	8.45E-01	6.41E-03	8.29E-01	-2.41E-02	1.12E-01	1.26E-02	
group_11766	8.45E-01	1.05E-05	2.47E-01	1.97E-01	1.70E-01	6.74E-02	
group_11527	8.45E-01	1.69E-02	2.59E-02	-2.45E-01	1.09E-01	1.29E-01	
group_10297	8.45E-01	4.68E-05	7.01E-01	5.44E-02	1.42E-01	2.24E-02	
group_9492	8.45E-01	2.20E-03	1.01E-01	-2.33E-01	1.41E-01	9.54E-02	
group_8635	8.45E-01	2.20E-03	7.08E-01	4.17E-02	1.11E-01	2.18E-02	
group_8232	8.45E-01	2.20E-03	7.08E-01	4.17E-02	1.11E-01	2.18E-02	
tmpT	8.48E-01	8.49E-03	4.07E-02	-2.60E-01	1.26E-01	1.19E-01	
group_20037	8.45E-01	4.68E-05	2.07E-01	1.45E-01	1.15E-01	7.34E-02	
group_19787	8.45E-01	4.68E-05	2.07E-01	1.45E-01	1.15E-01	7.34E-02	
group_19461	8.42E-01	1.62E-03	8.31E-01	2.40E-02	1.12E-01	1.25E-02	
group_19444	8.42E-01	1.62E-03	8.31E-01	2.40E-02	1.12E-01	1.25E-02	
group_15752	8.42E-01	4.82E-03	9.19E-02	-2.20E-01	1.30E-01	9.80E-02	
group_14159	8.42E-01	1.34E-04	9.30E-01	-1.40E-02	1.59E-01	5.14E-03	
group_14016	8.42E-01	1.34E-04	9.30E-01	-1.40E-02	1.59E-01	5.14E-03	
trpI	8.42E-01	1.34E-04	9.30E-01	-1.40E-02	1.59E-01	5.14E-03	
group_13089	8.42E-01	4.91E-04	4.25E-01	9.54E-02	1.19E-01	4.65E-02	
group_12924	8.42E-01	1.34E-04	9.89E-01	-1.49E-03	1.09E-01	7.96E-04	
group_12833	8.42E-01	3.29E-05	4.24E-01	1.03E-01	1.28E-01	4.66E-02	
group_12125	8.45E-01	2.20E-03	3.26E-01	-1.19E-01	1.21E-01	5.72E-02	
group_11347	8.42E-01	1.34E-04	9.01E-01	-1.37E-02	1.10E-01	7.26E-03	
group_11184	8.42E-01	1.34E-04	9.89E-01	-1.49E-03	1.09E-01	7.96E-04	
group_10504	8.45E-01	1.88E-04	3.22E-01	-1.45E-01	1.46E-01	5.77E-02	
group_10270	8.42E-01	1.34E-04	9.89E-01	-1.49E-03	1.09E-01	7.96E-04	
group_10259	8.42E-01	1.62E-03	6.43E-01	4.95E-02	1.07E-01	2.70E-02	
group_9998	8.42E-01	1.34E-04	7.92E-01	-3.52E-02	1.33E-01	1.54E-02	
group_9590	8.42E-01	1.34E-04	9.89E-01	-1.49E-03	1.09E-01	7.96E-04	
group_8250	8.42E-01	1.34E-04	9.89E-01	-1.49E-03	1.09E-01	7.96E-04	
ykgO	8.42E-01	1.62E-03	3.83E-01	-1.18E-01	1.35E-01	5.08E-02	
group_7905	8.42E-01	1.29E-02	2.17E-01	-1.32E-01	1.07E-01	7.18E-02	
cheR~~~wspC	8.38E-01	3.55E-04	4.23E-01	-9.08E-02	1.13E-01	4.66E-02	
group_16569	8.38E-01	9.54E-05	6.94E-01	7.44E-02	1.89E-01	2.29E-02	
group_16292	8.38E-01	1.19E-03	5.17E-01	7.18E-02	1.11E-01	3.77E-02	
nimR~~~araC~~~rhaS	8.38E-01	1.19E-03	4.99E-01	7.10E-02	1.05E-01	3.94E-02	
group_14348	8.38E-01	9.54E-05	8.48E-01	2.03E-02	1.05E-01	1.12E-02	
group_14059	8.38E-01	9.54E-05	8.48E-01	2.03E-02	1.05E-01	1.12E-02	
group_13635	8.38E-01	9.54E-05	8.48E-01	2.03E-02	1.05E-01	1.12E-02	
group_13598	8.38E-01	9.54E-05	2.24E-01	-1.71E-01	1.41E-01	7.08E-02	
group_13585	8.38E-01	9.54E-05	2.24E-01	-1.71E-01	1.41E-01	7.08E-02	
group_13556	8.38E-01	9.54E-05	8.48E-01	2.03E-02	1.05E-01	1.12E-02	
group_13401	8.38E-01	3.55E-04	4.85E-01	-7.41E-02	1.06E-01	4.07E-02	
group_13048	8.38E-01	9.54E-05	2.24E-01	-1.71E-01	1.41E-01	7.08E-02	
group_12862	8.42E-01	1.62E-03	8.00E-01	-2.92E-02	1.15E-01	1.48E-02	
group_12743	8.42E-01	2.58E-07	2.14E-02	3.54E-01	1.53E-01	1.33E-01	bad-chisq
group_12429	8.38E-01	2.31E-05	5.37E-01	-7.95E-02	1.29E-01	3.59E-02	
argO~~~lysE	8.42E-01	1.62E-03	8.00E-01	-2.92E-02	1.15E-01	1.48E-02	
group_11829	8.38E-01	3.55E-04	3.91E-01	-1.01E-01	1.18E-01	5.00E-02	
sapC	8.38E-01	9.54E-05	2.24E-01	-1.71E-01	1.41E-01	7.08E-02	
fixK	8.38E-01	9.54E-05	8.72E-01	1.86E-02	1.15E-01	9.36E-03	
group_10825	8.42E-01	2.58E-07	2.14E-02	3.54E-01	1.53E-01	1.33E-01	bad-chisq
group_10644	8.38E-01	3.55E-04	3.91E-01	-1.01E-01	1.18E-01	5.00E-02	
group_10090	8.38E-01	5.04E-06	5.52E-01	8.14E-02	1.37E-01	3.47E-02	
group_9454	8.42E-01	1.34E-04	9.39E-01	-8.41E-03	1.10E-01	4.47E-03	
group_9418	8.42E-01	1.62E-03	8.00E-01	-2.92E-02	1.15E-01	1.48E-02	
group_20102	8.38E-01	9.91E-07	1.15E-02	3.09E-01	1.22E-01	1.46E-01	
group_19723	8.35E-01	2.55E-04	7.00E-01	-4.15E-02	1.08E-01	2.24E-02	
group_19711	8.35E-01	6.76E-05	6.32E-01	5.17E-02	1.08E-01	2.79E-02	
nepI~~~pbuE	8.35E-01	2.55E-04	5.29E-01	6.97E-02	1.11E-01	3.66E-02	
group_18254	8.35E-01	8.71E-04	1.18E-01	-1.73E-01	1.10E-01	9.09E-02	
group_16368	8.35E-01	6.76E-05	4.45E-01	1.29E-01	1.69E-01	4.44E-02	
group_15637	8.28E-01	4.76E-02	4.88E-01	4.21E-02	6.06E-02	4.04E-02	
group_14950	8.35E-01	8.71E-04	3.94E-01	8.60E-02	1.01E-01	4.96E-02	
group_12711	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
group_12504	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
group_12369	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
group_11647	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
group_11615	8.35E-01	2.69E-03	6.19E-01	5.32E-02	1.07E-01	2.90E-02	
group_11076	8.38E-01	1.19E-03	8.58E-01	-1.99E-02	1.11E-01	1.04E-02	
group_10366	8.35E-01	2.69E-03	6.19E-01	5.32E-02	1.07E-01	2.90E-02	
group_10348	8.32E-01	2.35E-10	1.02E-01	-1.30E-01	7.92E-02	9.51E-02	
group_9899	8.35E-01	1.62E-05	5.50E-01	9.83E-02	1.64E-01	3.49E-02	
group_8370	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
lysR~~~gltC	8.35E-01	6.76E-05	5.00E-01	-1.12E-01	1.65E-01	3.93E-02	
group_7977	8.35E-01	6.77E-07	7.54E-02	2.42E-01	1.36E-01	1.03E-01	
group_7762	8.35E-01	4.36E-02	3.63E-01	-9.17E-02	1.01E-01	5.29E-02	
group_5870	8.35E-01	2.55E-04	5.99E-01	-5.92E-02	1.13E-01	3.06E-02	
group_5280	8.35E-01	8.71E-04	8.78E-01	2.08E-02	1.35E-01	8.97E-03	
group_4885	8.35E-01	6.76E-05	5.00E-01	-1.12E-01	1.65E-01	3.93E-02	
group_20254	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
fabA	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_20188	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_20187	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_20091	8.35E-01	6.77E-07	6.95E-03	3.15E-01	1.16E-01	1.56E-01	
group_19975	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_19974	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_19663	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_19432	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_19386	8.22E-01	1.65E-05	6.66E-01	5.34E-02	1.23E-01	2.52E-02	
group_16388	8.32E-01	1.83E-04	7.00E-01	4.58E-02	1.19E-01	2.24E-02	
group_13571	8.32E-01	1.13E-05	3.22E-01	1.31E-01	1.32E-01	5.76E-02	
group_13430	8.32E-01	1.83E-04	6.52E-01	4.43E-02	9.80E-02	2.63E-02	
hasA	8.32E-01	1.83E-04	9.51E-01	-6.82E-03	1.12E-01	3.56E-03	
shlB	8.32E-01	1.13E-05	3.22E-01	1.31E-01	1.32E-01	5.76E-02	
prsD	8.32E-01	1.83E-04	9.51E-01	-6.82E-03	1.12E-01	3.56E-03	
group_11798	8.22E-01	9.32E-07	2.20E-01	-7.80E-02	6.34E-02	7.14E-02	
tolC~~~hlyD	8.32E-01	1.83E-04	9.51E-01	-6.82E-03	1.12E-01	3.56E-03	
czcC~~~tolC	8.32E-01	6.35E-04	8.24E-01	2.88E-02	1.29E-01	1.30E-02	
melB~~~yhjE	8.32E-01	1.99E-03	7.92E-01	2.56E-02	9.69E-02	1.54E-02	
group_9347	8.32E-01	4.77E-05	2.63E-01	1.15E-01	1.03E-01	6.52E-02	
group_5937	8.32E-01	1.13E-05	7.93E-01	-2.82E-02	1.08E-01	1.53E-02	
group_19864	8.18E-01	1.15E-05	6.28E-01	5.74E-02	1.18E-01	2.82E-02	
group_19628	8.18E-01	1.15E-05	6.28E-01	5.74E-02	1.18E-01	2.82E-02	
group_19483	8.28E-01	4.27E-03	7.66E-01	-3.04E-02	1.02E-01	1.73E-02	
group_16629	8.28E-01	4.61E-04	7.99E-01	-2.88E-02	1.13E-01	1.49E-02	
group_15753	8.25E-01	4.69E-02	5.66E-01	-4.51E-02	7.86E-02	3.34E-02	
group_13966	8.28E-01	1.31E-04	6.21E-01	4.72E-02	9.53E-02	2.88E-02	
group_13609	8.28E-01	2.13E-01	7.79E-01	-2.76E-02	9.81E-02	1.64E-02	
group_12566	8.28E-01	3.36E-05	3.33E-01	9.57E-02	9.86E-02	5.64E-02	
group_11075	8.32E-01	1.46E-02	9.56E-01	-5.76E-03	1.03E-01	3.25E-03	
group_10666	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_10396	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_9728	8.28E-01	4.61E-04	1.56E-01	-1.66E-01	1.17E-01	8.26E-02	
group_9659	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_8508	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_8452	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_8451	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_8047	8.28E-01	1.17E-01	3.24E-01	9.84E-02	9.96E-02	5.74E-02	
group_5404	8.28E-01	3.36E-05	7.95E-01	-3.22E-02	1.24E-01	1.51E-02	
group_19863	8.15E-01	3.29E-05	7.43E-01	3.71E-02	1.13E-01	1.91E-02	
kdtA	8.15E-01	5.86E-01	9.02E-02	-1.37E-01	8.07E-02	9.85E-02	
pgrR~~~lysR	8.25E-01	1.08E-03	5.53E-01	-5.76E-02	9.70E-02	3.46E-02	
group_16643	8.25E-01	2.13E-07	9.86E-01	-2.36E-03	1.38E-01	9.95E-04	
group_16454	8.22E-01	3.74E-06	2.47E-02	1.84E-01	8.16E-02	1.30E-01	
group_16450	8.25E-01	9.32E-05	3.16E-01	1.37E-01	1.36E-01	5.83E-02	
group_15813	8.15E-01	2.41E-01	9.04E-01	7.09E-03	5.87E-02	7.03E-03	
proQ~~~proP	8.25E-01	9.32E-05	9.16E-01	-1.01E-02	9.57E-02	6.12E-03	
group_13589	8.25E-01	8.60E-03	2.23E-01	-1.15E-01	9.41E-02	7.09E-02	
group_12645	8.25E-01	9.32E-05	8.00E-01	-2.62E-02	1.03E-01	1.47E-02	
group_12182	8.25E-01	1.08E-03	4.22E-01	7.39E-02	9.20E-02	4.67E-02	
group_11841	8.25E-01	3.20E-03	2.24E-02	-2.33E-01	1.02E-01	1.32E-01	
group_11493	8.25E-01	9.32E-05	3.10E-01	1.45E-01	1.42E-01	5.91E-02	
group_11185	8.25E-01	1.08E-03	4.22E-01	7.39E-02	9.20E-02	4.67E-02	
group_11171	8.25E-01	2.36E-05	6.32E-01	4.52E-02	9.44E-02	2.79E-02	
group_8850	8.25E-01	2.36E-05	8.57E-01	-2.14E-02	1.19E-01	1.05E-02	
group_8371	8.25E-01	8.60E-03	7.70E-01	-3.43E-02	1.17E-01	1.70E-02	
group_20386	8.25E-01	2.36E-05	1.34E-02	2.63E-01	1.06E-01	1.43E-01	
group_18474	8.22E-01	1.44E-07	5.60E-01	1.22E-01	2.10E-01	3.40E-02	
group_13723	8.22E-01	2.40E-04	8.82E-01	-1.54E-02	1.04E-01	8.62E-03	
rpfG~~~luxR	8.22E-01	1.63E-02	1.96E-01	-1.18E-01	9.14E-02	7.52E-02	
group_13107	8.22E-01	2.40E-04	8.82E-01	-1.54E-02	1.04E-01	8.62E-03	
group_12772	8.22E-01	1.63E-02	2.01E-01	-1.48E-01	1.16E-01	7.44E-02	
group_12725	8.22E-01	6.61E-05	1.88E-01	1.91E-01	1.45E-01	7.66E-02	
group_12457	8.22E-01	6.61E-05	1.88E-01	1.91E-01	1.45E-01	7.66E-02	
group_12266	8.22E-01	6.61E-05	1.88E-01	1.91E-01	1.45E-01	7.66E-02	
group_10943	8.22E-01	6.61E-05	8.80E-01	1.40E-02	9.21E-02	8.83E-03	
group_19891	8.18E-01	6.24E-02	5.16E-01	-5.86E-02	9.02E-02	3.78E-02	
group_19456	8.08E-01	6.56E-02	2.82E-02	1.36E-01	6.16E-02	1.27E-01	
wecB~~~bcsB	8.08E-01	3.82E-06	1.37E-01	2.09E-01	1.40E-01	8.64E-02	
group_19368	8.18E-01	5.81E-04	3.13E-01	9.55E-02	9.45E-02	5.87E-02	
group_18958	8.15E-01	1.32E-03	3.00E-01	-1.21E-01	1.16E-01	6.04E-02	
group_17670	8.18E-01	1.73E-04	5.05E-01	-6.79E-02	1.02E-01	3.88E-02	
group_16552	8.18E-01	5.81E-04	2.29E-01	-1.39E-01	1.15E-01	7.00E-02	
group_11983	8.18E-01	1.26E-02	2.85E-01	-1.20E-01	1.12E-01	6.23E-02	
group_11924	8.18E-01	4.67E-05	1.82E-01	1.84E-01	1.38E-01	7.76E-02	
group_11571	8.18E-01	4.67E-05	2.07E-01	1.72E-01	1.36E-01	7.34E-02	
group_10356	8.18E-01	1.73E-04	5.85E-01	7.41E-02	1.36E-01	3.18E-02	
qacR~~~tetR	8.18E-01	5.81E-04	9.34E-01	-1.03E-02	1.24E-01	4.84E-03	
group_10105	8.22E-01	6.55E-03	7.36E-02	-1.97E-01	1.10E-01	1.04E-01	
group_8408	8.18E-01	1.73E-04	5.85E-01	7.41E-02	1.36E-01	3.18E-02	
group_7970	8.22E-01	1.63E-02	2.61E-02	-2.24E-01	1.00E-01	1.29E-01	
pimD	8.18E-01	2.58E-06	3.62E-01	8.32E-02	9.12E-02	5.31E-02	
group_5328	8.18E-01	1.73E-04	5.85E-01	7.41E-02	1.36E-01	3.18E-02	
group_16547	8.08E-01	7.48E-01	8.21E-02	-1.33E-01	7.65E-02	1.01E-01	
group_16264	8.18E-01	1.15E-05	1.78E-01	1.91E-01	1.42E-01	7.84E-02	
group_14657	8.15E-01	3.55E-07	5.47E-01	7.01E-02	1.16E-01	3.51E-02	
group_14304	8.18E-01	1.15E-05	4.56E-01	8.87E-02	1.19E-01	4.34E-02	
