variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_22321	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_22003	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_21982	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_21960	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_21856	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_21360	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_20778	2.13E-01	9.14E-01	6.26E-01	3.95E-02	8.09E-02	2.83E-02	
group_20731	2.13E-01	9.14E-01	6.26E-01	3.95E-02	8.09E-02	2.83E-02	
group_20730	2.13E-01	9.14E-01	6.26E-01	3.95E-02	8.09E-02	2.83E-02	
group_20322	2.13E-01	6.44E-08	1.84E-01	3.18E-01	2.39E-01	7.69E-02	bad-chisq
group_20297	2.13E-01	3.50E-07	5.06E-01	-1.55E-01	2.33E-01	3.85E-02	
group_20052	2.13E-01	3.50E-07	5.06E-01	-1.55E-01	2.33E-01	3.85E-02	
group_17204	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_16844	2.10E-01	1.24E-05	4.66E-03	-2.17E-01	7.63E-02	1.63E-01	
cyaE~~~bepC	2.13E-01	9.14E-01	5.90E-01	4.73E-02	8.77E-02	3.12E-02	
group_16558	2.13E-01	6.44E-08	7.87E-02	2.46E-01	1.39E-01	1.02E-01	bad-chisq
group_16422	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_16370	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_16293	2.13E-01	3.50E-07	4.03E-01	2.15E-01	2.57E-01	4.85E-02	
group_15389	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_12680	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_12339	2.13E-01	3.58E-03	5.73E-01	4.79E-02	8.49E-02	3.27E-02	
group_12250	2.13E-01	6.44E-08	7.87E-02	2.46E-01	1.39E-01	1.02E-01	bad-chisq
group_11290	2.10E-01	2.69E-02	2.04E-01	1.00E-01	7.87E-02	7.35E-02	
group_11100	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_11099	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_10942	2.13E-01	6.44E-08	1.73E-01	1.80E-01	1.32E-01	7.89E-02	bad-chisq
group_10616	2.13E-01	9.14E-01	2.36E-01	9.25E-02	7.79E-02	6.86E-02	
group_9778	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_9600	2.13E-01	6.44E-08	5.03E-02	4.68E-01	2.38E-01	1.13E-01	bad-chisq
group_9569	2.13E-01	9.14E-01	2.36E-01	9.25E-02	7.79E-02	6.86E-02	
group_9447	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_9446	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_9338	2.13E-01	3.50E-07	9.15E-01	-3.48E-02	3.26E-01	6.18E-03	
group_9015	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_8792	2.13E-01	9.14E-01	2.36E-01	9.25E-02	7.79E-02	6.86E-02	
group_8720	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_7835	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_7811	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_7758	2.13E-01	6.44E-08	1.04E-01	3.15E-01	1.93E-01	9.41E-02	bad-chisq
group_7743	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_6947	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_6847	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_6846	2.13E-01	3.50E-07	9.75E-03	4.62E-01	1.78E-01	1.49E-01	
group_5997	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_5949	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_5378	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_4538	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_4493	2.13E-01	3.50E-07	7.64E-01	7.94E-02	2.64E-01	1.74E-02	
group_4490	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
ymfN	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_4436	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_4428	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_4403	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_4400	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_4333	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
mscS	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_4117	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_4079	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_4064	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_4034	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
ufaA1	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3985	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3971	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_3970	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
arsC	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3869	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_3788	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_3729	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3509	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3502	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_3459	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_3376	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_3201	2.13E-01	3.50E-07	7.82E-01	7.30E-02	2.64E-01	1.60E-02	
group_3195	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_3194	2.13E-01	3.50E-07	7.65E-01	7.89E-02	2.63E-01	1.74E-02	
group_2169	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_1467	2.13E-01	6.44E-08	8.48E-03	6.91E-01	2.61E-01	1.52E-01	bad-chisq
group_1369	2.13E-01	6.44E-08	1.11E-01	2.65E-01	1.66E-01	9.23E-02	bad-chisq
group_24769	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_24768	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_24179	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_24142	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_23981	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_23785	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_23548	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_23388	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_23173	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_22045	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_21695	2.10E-01	4.80E-07	8.60E-01	3.71E-02	2.10E-01	1.02E-02	
group_21392	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_20048	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_20047	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_19621	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_17474	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_17473	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_16950	2.10E-01	4.80E-07	5.55E-01	-1.14E-01	1.93E-01	3.42E-02	
group_15538	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
hexR	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_15233	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_13382	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_13380	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_13379	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_11463	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_10846	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_10566	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_9999	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_9901	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_9789	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_9306	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_8440	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_7920	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_7806	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_7657	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
ftrA	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_7127	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_7100	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_7031	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_7022	2.10E-01	8.91E-08	1.97E-01	2.13E-01	1.65E-01	7.46E-02	bad-chisq
group_6540	2.10E-01	4.80E-07	8.58E-01	3.75E-02	2.10E-01	1.03E-02	
group_6470	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_6363	2.10E-01	4.80E-07	8.60E-01	3.71E-02	2.10E-01	1.02E-02	
group_6322	2.10E-01	8.91E-08	1.53E-01	2.16E-01	1.51E-01	8.26E-02	bad-chisq
group_6115	2.10E-01	4.80E-07	8.45E-01	4.11E-02	2.10E-01	1.14E-02	
group_6080	2.10E-01	4.80E-07	8.48E-01	4.03E-02	2.10E-01	1.11E-02	
group_5921	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_4959	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_4506	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_4503	2.10E-01	8.91E-08	2.94E-01	2.06E-01	1.96E-01	6.08E-02	bad-chisq
group_4440	2.10E-01	8.91E-08	2.94E-01	2.06E-01	1.96E-01	6.08E-02	bad-chisq
group_4418	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_4323	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_4310	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_4241	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_4139	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_4050	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3996	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3933	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3854	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3848	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3843	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3830	2.10E-01	8.91E-08	1.51E-01	3.40E-01	2.36E-01	8.32E-02	bad-chisq
group_3810	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3724	2.10E-01	4.80E-07	8.44E-01	4.14E-02	2.10E-01	1.14E-02	
group_3659	2.10E-01	4.80E-07	8.42E-01	4.19E-02	2.10E-01	1.15E-02	
group_3616	2.10E-01	8.91E-08	4.04E-02	4.30E-01	2.09E-01	1.18E-01	bad-chisq
group_3466	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3326	2.10E-01	4.80E-07	9.30E-01	1.42E-02	1.61E-01	5.09E-03	
group_3268	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3248	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3204	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_3061	2.10E-01	8.91E-08	1.58E-01	2.13E-01	1.50E-01	8.18E-02	bad-chisq
xamI	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_2461	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_2350	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_1397	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_1158	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_897	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_746	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_254	2.10E-01	8.91E-08	1.47E-01	4.49E-01	3.08E-01	8.40E-02	bad-chisq
group_24019	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_22934	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_22695	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_21892	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_21310	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_20533	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
allR	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_17644	2.03E-01	1.72E-02	9.82E-02	-1.28E-01	7.74E-02	9.56E-02	
group_17227	2.03E-01	1.72E-02	9.82E-02	-1.28E-01	7.74E-02	9.56E-02	
group_16439	2.03E-01	1.72E-02	9.82E-02	-1.28E-01	7.74E-02	9.56E-02	
group_16355	2.03E-01	1.72E-02	2.85E-01	-8.51E-02	7.94E-02	6.20E-02	
group_11788	2.07E-01	6.57E-07	9.60E-01	7.44E-03	1.47E-01	2.92E-03	
group_10293	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_10138	2.07E-01	3.19E-06	7.68E-01	3.51E-02	1.19E-01	1.71E-02	
group_9884	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_9474	2.07E-01	6.57E-07	8.86E-01	-2.82E-02	1.96E-01	8.33E-03	
group_8896	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_8724	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_8699	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_8598	2.00E-01	3.32E-03	2.97E-02	1.88E-01	8.61E-02	1.26E-01	
group_8153	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_7194	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_7144	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_7030	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_6845	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_6101	2.07E-01	6.57E-07	8.86E-01	-2.82E-02	1.96E-01	8.33E-03	
group_6100	2.07E-01	6.57E-07	8.86E-01	-2.82E-02	1.96E-01	8.33E-03	
group_6013	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_6001	2.00E-01	3.32E-03	2.97E-02	1.88E-01	8.61E-02	1.26E-01	
group_5724	2.07E-01	9.43E-01	2.89E-01	8.61E-02	8.11E-02	6.14E-02	
group_4414	2.03E-01	4.30E-01	3.48E-01	-9.54E-02	1.01E-01	5.44E-02	
group_4396	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
gatC	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_4368	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_4286	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_4081	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_3977	2.07E-01	1.83E-01	6.71E-01	-4.34E-02	1.02E-01	2.46E-02	
group_3975	2.07E-01	6.57E-07	8.72E-01	-3.16E-02	1.96E-01	9.33E-03	
group_3523	2.07E-01	1.23E-07	3.11E-01	2.34E-01	2.30E-01	5.87E-02	bad-chisq
group_3477	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_3403	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_3349	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_3154	2.07E-01	1.23E-07	8.46E-02	3.11E-01	1.80E-01	9.97E-02	bad-chisq
group_3117	2.07E-01	2.09E-08	2.04E-03	7.06E-01	2.27E-01	1.77E-01	bad-chisq
group_3097	2.07E-01	1.23E-07	3.11E-01	2.34E-01	2.30E-01	5.87E-02	bad-chisq
group_3044	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_2118	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_1252	2.07E-01	1.23E-07	3.00E-01	2.39E-01	2.30E-01	6.00E-02	bad-chisq
group_165	2.07E-01	1.23E-07	3.01E-01	2.38E-01	2.30E-01	5.99E-02	bad-chisq
group_23730	2.03E-01	8.98E-07	9.43E-01	1.16E-02	1.61E-01	4.18E-03	
group_23547	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_23512	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_23318	2.03E-01	1.70E-07	4.14E-01	1.57E-01	1.92E-01	4.73E-02	bad-chisq
group_23050	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_22769	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_22731	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_22214	2.03E-01	2.90E-08	1.13E-02	4.86E-01	1.91E-01	1.46E-01	bad-chisq
group_21855	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_21642	2.03E-01	1.70E-07	4.14E-01	1.57E-01	1.92E-01	4.73E-02	bad-chisq
group_21429	2.03E-01	2.90E-08	1.13E-02	4.86E-01	1.91E-01	1.46E-01	bad-chisq
group_21035	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_18715	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_18520	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_17963	2.00E-01	1.28E-02	5.41E-02	-1.48E-01	7.64E-02	1.11E-01	
group_17645	2.00E-01	1.28E-02	5.41E-02	-1.48E-01	7.64E-02	1.11E-01	
group_17183	2.03E-01	1.70E-07	4.08E-01	1.60E-01	1.93E-01	4.80E-02	bad-chisq
group_16918	2.03E-01	8.98E-07	9.22E-01	-1.57E-02	1.59E-01	5.69E-03	
group_16815	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_15965	2.03E-01	1.70E-07	4.14E-01	1.57E-01	1.92E-01	4.73E-02	bad-chisq
group_14892	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_14842	2.03E-01	1.72E-02	2.22E-01	-9.50E-02	7.77E-02	7.07E-02	
group_14636	2.03E-01	1.72E-02	2.22E-01	-9.50E-02	7.77E-02	7.07E-02	
group_14389	2.03E-01	1.70E-07	4.14E-01	1.57E-01	1.92E-01	4.73E-02	bad-chisq
group_14365	2.03E-01	1.72E-02	2.22E-01	-9.50E-02	7.77E-02	7.07E-02	
group_14273	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
acaB	2.03E-01	1.72E-02	2.22E-01	-9.50E-02	7.77E-02	7.07E-02	
hchA	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_12362	2.03E-01	2.90E-08	2.53E-02	2.21E-01	9.84E-02	1.29E-01	bad-chisq
group_12299	2.03E-01	6.31E-01	9.10E-01	1.05E-02	9.24E-02	6.55E-03	
group_11863	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_11676	2.03E-01	2.90E-08	1.13E-02	4.86E-01	1.91E-01	1.46E-01	bad-chisq
group_11613	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_11250	2.03E-01	1.70E-07	1.34E-01	2.42E-01	1.61E-01	8.68E-02	bad-chisq
group_11247	2.03E-01	1.70E-07	4.14E-01	1.57E-01	1.92E-01	4.73E-02	bad-chisq
group_11134	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_11133	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_11132	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_10707	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_10284	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_10283	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_9519	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_9518	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_9517	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
folE2	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_9124	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_8277	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_8018	2.03E-01	1.70E-07	2.80E-01	9.44E-02	8.72E-02	6.26E-02	bad-chisq
group_7450	2.03E-01	8.77E-01	2.31E-01	9.71E-02	8.09E-02	6.94E-02	
group_6970	2.03E-01	8.71E-01	4.54E-01	6.11E-02	8.15E-02	4.34E-02	
group_6966	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_6938	2.03E-01	8.98E-07	8.72E-01	-2.78E-02	1.72E-01	9.35E-03	
group_6611	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_6409	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_5556	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
cobW	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_4637	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
zigA	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_4397	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_4280	2.03E-01	1.70E-07	4.19E-01	1.56E-01	1.93E-01	4.68E-02	bad-chisq
group_4221	2.03E-01	2.90E-08	1.13E-02	4.86E-01	1.91E-01	1.46E-01	bad-chisq
