variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_8866	1.14E-01	5.77E-03	9.93E-01	-1.60E-03	1.76E-01	5.29E-04	
group_8865	1.14E-01	5.77E-03	9.93E-01	-1.60E-03	1.76E-01	5.29E-04	
group_8593	1.18E-01	4.35E-03	7.36E-01	-8.32E-02	2.46E-01	1.97E-02	
group_7825	1.18E-01	4.35E-03	7.31E-01	-8.37E-02	2.44E-01	2.00E-02	
group_7723	1.14E-01	2.28E-01	9.98E-01	2.42E-04	8.55E-02	1.65E-04	
group_7590	1.14E-01	5.77E-03	8.65E-01	-1.67E-02	9.78E-02	9.94E-03	
group_7192	1.18E-01	4.35E-03	7.31E-01	-8.37E-02	2.44E-01	2.00E-02	
lysR~~~cynR	1.14E-01	5.77E-03	9.93E-01	-1.60E-03	1.76E-01	5.29E-04	
group_5964	1.14E-01	5.77E-03	9.93E-01	-1.60E-03	1.76E-01	5.29E-04	
group_5912	1.18E-01	4.35E-03	7.31E-01	-8.37E-02	2.44E-01	2.00E-02	
group_5851	1.18E-01	4.35E-03	7.31E-01	-8.37E-02	2.44E-01	2.00E-02	
group_5696	1.18E-01	8.91E-02	9.90E-01	1.18E-03	9.19E-02	7.47E-04	
group_5558	1.18E-01	4.35E-03	7.36E-01	-8.32E-02	2.46E-01	1.97E-02	
group_4609	1.11E-01	1.18E-04	4.13E-03	-2.75E-01	9.50E-02	1.66E-01	bad-chisq
group_3842	1.14E-01	9.68E-01	7.22E-01	3.25E-02	9.13E-02	2.07E-02	
group_3805	1.18E-01	3.24E-01	2.28E-01	1.12E-01	9.24E-02	7.02E-02	
group_21011	1.14E-01	8.61E-05	9.33E-01	-3.66E-02	4.37E-01	4.88E-03	bad-chisq
group_20990	1.14E-01	8.61E-05	9.33E-01	-3.66E-02	4.37E-01	4.88E-03	bad-chisq
lprI~~~yecT	1.14E-01	8.61E-05	9.33E-01	-3.66E-02	4.37E-01	4.88E-03	bad-chisq
oppF~~~dppD	1.14E-01	8.61E-05	9.33E-01	-3.66E-02	4.37E-01	4.88E-03	bad-chisq
oppD~~~dppD	1.14E-01	8.61E-05	9.33E-01	-3.66E-02	4.37E-01	4.88E-03	bad-chisq
group_19619	1.11E-01	4.84E-01	6.62E-01	3.64E-02	8.32E-02	2.55E-02	
group_19510	1.11E-01	7.62E-03	4.03E-01	-7.13E-02	8.51E-02	4.87E-02	
group_19325	1.11E-01	1.37E-01	3.30E-01	9.58E-02	9.83E-02	5.67E-02	
group_19203	1.14E-01	5.71E-02	5.24E-03	2.41E-01	8.58E-02	1.62E-01	
group_17142	1.14E-01	4.03E-04	5.17E-02	-3.38E-01	1.73E-01	1.13E-01	
group_17106	1.14E-01	1.64E-03	1.03E-01	-3.77E-01	2.31E-01	9.47E-02	
group_16861	1.11E-01	6.00E-02	2.56E-01	-8.74E-02	7.67E-02	6.62E-02	
group_16319	1.14E-01	4.03E-04	5.17E-02	-3.38E-01	1.73E-01	1.13E-01	
group_16128	1.14E-01	1.64E-03	1.03E-01	-3.77E-01	2.31E-01	9.47E-02	
group_15420	1.14E-01	1.64E-03	3.69E-01	-1.35E-01	1.50E-01	5.23E-02	
group_15057	1.14E-01	4.13E-01	9.51E-01	-4.99E-03	8.13E-02	3.58E-03	
group_14766	1.14E-01	1.64E-03	1.03E-01	-3.77E-01	2.31E-01	9.47E-02	
group_14515	1.14E-01	1.64E-03	1.03E-01	-3.77E-01	2.31E-01	9.47E-02	
group_14512	1.14E-01	1.64E-03	9.69E-01	-4.96E-03	1.26E-01	2.29E-03	
group_13784	1.14E-01	8.61E-05	9.56E-01	-1.94E-02	3.47E-01	3.25E-03	bad-chisq
group_12482	1.14E-01	8.61E-05	9.56E-01	-1.94E-02	3.47E-01	3.25E-03	bad-chisq
group_12248	1.14E-01	4.13E-01	9.51E-01	-4.99E-03	8.13E-02	3.58E-03	
group_10421	1.11E-01	2.20E-05	1.58E-03	-3.26E-01	1.02E-01	1.83E-01	bad-chisq
group_9427	1.14E-01	5.77E-03	8.63E-01	-3.74E-02	2.16E-01	1.01E-02	
group_6184	1.11E-01	2.20E-05	1.58E-03	-3.26E-01	1.02E-01	1.83E-01	bad-chisq
group_5695	1.14E-01	5.77E-03	8.79E-01	-3.42E-02	2.24E-01	8.88E-03	
thpR	1.14E-01	1.64E-03	3.77E-01	-2.03E-01	2.30E-01	5.14E-02	
group_20859	1.11E-01	1.18E-04	9.58E-01	-1.74E-02	3.29E-01	3.08E-03	bad-chisq
group_20042	1.11E-01	6.00E-02	4.54E-01	-6.89E-02	9.18E-02	4.36E-02	
group_19771	1.11E-01	9.30E-01	4.10E-02	1.70E-01	8.29E-02	1.19E-01	
tadA~~~pilB	1.11E-01	1.18E-04	9.44E-01	-1.96E-02	2.81E-01	4.07E-03	bad-chisq
group_19562	1.11E-01	9.30E-01	4.10E-02	1.70E-01	8.29E-02	1.19E-01	
group_19285	1.04E-01	3.90E-01	4.82E-01	5.91E-02	8.39E-02	4.09E-02	
group_18400	1.11E-01	1.18E-04	5.05E-03	-4.52E-01	1.60E-01	1.62E-01	bad-chisq
group_18100	1.08E-01	7.57E-02	3.05E-01	-8.56E-02	8.33E-02	5.97E-02	
group_17880	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_17879	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_17546	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_17525	1.08E-01	7.57E-02	2.72E-01	-1.08E-01	9.77E-02	6.39E-02	
group_17468	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
yjmC	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_17076	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
gabR~~~mocR	1.11E-01	2.29E-02	2.99E-01	-8.95E-02	8.59E-02	6.05E-02	
group_16097	1.11E-01	2.29E-02	2.99E-01	-8.95E-02	8.59E-02	6.05E-02	
group_15749	1.11E-01	5.48E-04	7.92E-02	-2.92E-01	1.66E-01	1.02E-01	
rES	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_15302	1.11E-01	2.20E-03	4.63E-01	-1.04E-01	1.42E-01	4.27E-02	
group_15286	1.11E-01	5.48E-04	7.92E-02	-2.92E-01	1.66E-01	1.02E-01	
group_15179	1.11E-01	5.48E-04	3.87E-01	-8.84E-02	1.02E-01	5.03E-02	
ygaZ~~~azlC	1.11E-01	1.18E-04	9.65E-01	-1.54E-02	3.49E-01	2.57E-03	bad-chisq
group_14701	1.08E-01	1.00E-02	5.73E-01	-5.16E-02	9.16E-02	3.28E-02	
group_14662	1.08E-01	5.37E-01	3.61E-01	9.50E-02	1.04E-01	5.32E-02	
group_14551	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_14510	1.11E-01	2.20E-03	9.53E-01	7.56E-03	1.28E-01	3.43E-03	
cmpD~~~nrtD~~~tauB~~~btuD	1.11E-01	1.18E-04	9.68E-01	-1.07E-02	2.62E-01	2.37E-03	bad-chisq
group_13139	1.08E-01	7.45E-04	1.61E-02	-2.13E-01	8.81E-02	1.40E-01	
group_12889	1.04E-01	1.32E-02	6.35E-01	-4.17E-02	8.77E-02	2.77E-02	
group_12835	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
group_12607	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
group_12138	1.04E-01	1.32E-02	6.35E-01	-4.17E-02	8.77E-02	2.77E-02	
group_11796	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
group_11269	1.11E-01	4.84E-01	9.68E-01	3.36E-03	8.27E-02	2.37E-03	
group_11124	1.04E-01	1.32E-02	6.35E-01	-4.17E-02	8.77E-02	2.77E-02	
group_11016	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
group_10573	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
group_8738	1.11E-01	7.59E-01	3.90E-02	2.15E-01	1.04E-01	1.20E-01	
iclR~~~kdgR~~~allR	1.11E-01	1.18E-04	9.11E-01	-6.63E-02	5.93E-01	6.51E-03	bad-chisq
group_7154	1.11E-01	4.84E-01	9.27E-01	7.54E-03	8.26E-02	5.31E-03	
group_4471	1.11E-01	9.64E-02	3.95E-03	2.19E-01	7.54E-02	1.67E-01	
group_3832	1.08E-01	1.00E-02	5.73E-01	-5.16E-02	9.16E-02	3.28E-02	
group_3796	1.11E-01	7.59E-01	6.86E-01	3.62E-02	8.93E-02	2.36E-02	
group_21012	1.08E-01	1.62E-04	9.69E-01	-1.38E-02	3.51E-01	2.29E-03	bad-chisq
group_20674	1.08E-01	1.00E-02	9.67E-02	-1.36E-01	8.15E-02	9.66E-02	
group_20253	1.08E-01	2.94E-03	3.13E-02	-1.77E-01	8.18E-02	1.25E-01	
group_19754	1.08E-01	2.94E-03	3.50E-01	-1.25E-01	1.33E-01	5.44E-02	
group_19695	1.04E-01	9.60E-01	6.12E-02	1.64E-01	8.70E-02	1.09E-01	
group_19534	1.08E-01	2.94E-03	4.25E-01	-1.25E-01	1.57E-01	4.65E-02	
group_19183	1.04E-01	1.75E-09	4.09E-01	7.12E-02	8.61E-02	4.81E-02	
ydhS	1.08E-01	1.62E-04	9.44E-01	-2.84E-02	4.07E-01	4.06E-03	bad-chisq
group_17988	1.08E-01	7.45E-04	1.04E-01	-2.68E-01	1.64E-01	9.46E-02	
group_17556	1.04E-01	4.48E-01	1.69E-01	1.37E-01	9.92E-02	8.00E-02	
yiaG	1.08E-01	1.62E-04	9.69E-01	-1.01E-02	2.57E-01	2.29E-03	bad-chisq
group_17384	1.08E-01	1.62E-04	9.86E-01	-6.93E-03	4.06E-01	9.94E-04	bad-chisq
group_17013	1.08E-01	2.94E-03	1.61E-02	-1.99E-01	8.23E-02	1.40E-01	
group_16762	1.08E-01	1.62E-04	9.51E-01	-2.18E-02	3.54E-01	3.59E-03	bad-chisq
group_16438	1.04E-01	3.94E-03	2.54E-01	-9.65E-02	8.43E-02	6.65E-02	
group_14840	1.08E-01	1.00E-02	1.03E-01	-1.33E-01	8.13E-02	9.49E-02	
group_14582	1.08E-01	1.62E-04	9.69E-01	-1.38E-02	3.51E-01	2.29E-03	bad-chisq
group_14201	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_14008	1.08E-01	1.00E-02	1.40E-01	-1.22E-01	8.21E-02	8.59E-02	
group_13854	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_13650	1.08E-01	8.27E-01	1.87E-01	1.14E-01	8.65E-02	7.68E-02	
group_13269	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_12592	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_12296	1.08E-01	5.63E-01	3.90E-01	7.68E-02	8.92E-02	5.01E-02	
group_12070	1.08E-01	8.57E-01	2.77E-02	2.26E-01	1.02E-01	1.28E-01	
group_11769	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_11768	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_11481	1.08E-01	7.45E-04	4.37E-02	-2.05E-01	1.01E-01	1.17E-01	
group_10528	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_10527	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_10113	1.08E-01	7.45E-04	4.37E-02	-2.05E-01	1.01E-01	1.17E-01	
group_10112	1.08E-01	7.45E-04	4.37E-02	-2.05E-01	1.01E-01	1.17E-01	
group_9697	1.08E-01	1.62E-04	9.31E-01	-4.25E-02	4.94E-01	5.01E-03	bad-chisq
gstB	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_8660	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
group_8241	1.04E-01	9.51E-02	6.87E-01	-3.38E-02	8.37E-02	2.35E-02	
group_8032	1.08E-01	5.63E-01	7.23E-01	3.11E-02	8.75E-02	2.07E-02	
group_7760	1.08E-01	1.57E-01	5.13E-03	2.52E-01	8.93E-02	1.62E-01	
group_7425	1.04E-01	1.75E-09	5.50E-01	5.33E-02	8.92E-02	3.48E-02	
virB6	1.08E-01	3.09E-01	2.12E-02	2.04E-01	8.79E-02	1.34E-01	
group_5735	1.08E-01	3.09E-01	2.12E-02	2.04E-01	8.79E-02	1.34E-01	
group_5645	1.08E-01	7.45E-04	2.93E-01	-1.11E-01	1.06E-01	6.12E-02	
sigH	1.04E-01	4.48E-01	1.69E-01	1.37E-01	9.92E-02	8.00E-02	
group_5418	1.08E-01	1.62E-04	9.90E-01	-3.15E-03	2.55E-01	7.20E-04	bad-chisq
group_5038	1.04E-01	4.48E-01	1.69E-01	1.37E-01	9.92E-02	8.00E-02	
group_3452	1.04E-01	4.48E-01	1.69E-01	1.37E-01	9.92E-02	8.00E-02	
group_527	1.08E-01	8.27E-01	8.06E-02	1.33E-01	7.60E-02	1.02E-01	
group_23892	1.04E-01	1.32E-02	8.44E-01	3.65E-02	1.86E-01	1.14E-02	
group_20629	1.04E-01	9.51E-02	4.56E-01	-6.85E-02	9.18E-02	4.34E-02	
group_20449	1.04E-01	3.94E-03	3.38E-02	-1.78E-01	8.34E-02	1.23E-01	
group_20448	1.04E-01	3.94E-03	3.38E-02	-1.78E-01	8.34E-02	1.23E-01	
group_20248	1.04E-01	1.32E-02	1.06E-01	-1.35E-01	8.34E-02	9.41E-02	
group_20104	1.04E-01	3.94E-03	6.11E-01	-1.47E-01	2.88E-01	2.96E-02	
group_19765	1.04E-01	2.22E-04	9.58E-01	-1.89E-02	3.57E-01	3.08E-03	bad-chisq
group_19681	1.01E-01	1.19E-01	6.00E-01	-4.68E-02	8.91E-02	3.06E-02	
group_19476	1.01E-01	4.60E-01	7.18E-01	3.33E-02	9.21E-02	2.10E-02	
group_18881	1.04E-01	2.22E-04	9.76E-01	-9.18E-03	3.11E-01	1.72E-03	bad-chisq
yraJ~~~papC	1.01E-01	7.43E-01	4.79E-01	6.44E-02	9.09E-02	4.12E-02	
group_17864	1.04E-01	2.22E-04	9.65E-01	-1.74E-02	4.00E-01	2.53E-03	bad-chisq
group_16248	1.04E-01	6.49E-01	8.68E-01	1.43E-02	8.56E-02	9.72E-03	
group_16207	1.04E-01	1.01E-03	2.73E-01	-1.43E-01	1.30E-01	6.38E-02	
group_15379	1.04E-01	1.32E-02	1.74E-01	-1.14E-01	8.38E-02	7.91E-02	
group_15329	1.04E-01	1.32E-02	1.74E-01	-1.14E-01	8.38E-02	7.91E-02	
group_15195	1.04E-01	1.32E-02	1.74E-01	-1.14E-01	8.38E-02	7.91E-02	
group_15123	1.04E-01	1.32E-02	1.74E-01	-1.14E-01	8.38E-02	7.91E-02	
group_15055	1.04E-01	1.32E-02	1.74E-01	-1.14E-01	8.38E-02	7.91E-02	
group_14740	1.04E-01	2.22E-04	9.84E-01	4.24E-03	2.14E-01	1.15E-03	bad-chisq
group_14082	1.04E-01	3.94E-03	4.92E-01	-1.70E-01	2.48E-01	4.00E-02	
hxsA	1.04E-01	1.17E-01	4.30E-03	2.78E-01	9.65E-02	1.65E-01	
group_13714	1.04E-01	1.17E-01	4.30E-03	2.78E-01	9.65E-02	1.65E-01	
group_13669	1.04E-01	3.94E-03	4.92E-01	-1.70E-01	2.48E-01	4.00E-02	
group_13587	1.04E-01	3.94E-03	4.92E-01	-1.70E-01	2.48E-01	4.00E-02	
group_13096	1.04E-01	1.17E-01	4.30E-03	2.78E-01	9.65E-02	1.65E-01	
group_13022	1.04E-01	3.94E-03	4.92E-01	-1.70E-01	2.48E-01	4.00E-02	
group_12697	1.04E-01	3.81E-02	4.15E-01	1.07E-01	1.31E-01	4.75E-02	
group_11563	1.04E-01	1.32E-02	9.74E-01	4.43E-03	1.37E-01	1.88E-03	
group_10222	1.04E-01	1.32E-02	9.74E-01	4.43E-03	1.37E-01	1.88E-03	
stbB	1.04E-01	9.51E-02	4.56E-01	-6.85E-02	9.18E-02	4.34E-02	
group_9664	1.04E-01	1.32E-02	8.14E-01	3.98E-02	1.70E-01	1.37E-02	
gbpR~~~lysR	1.04E-01	1.32E-02	9.74E-01	4.43E-03	1.37E-01	1.88E-03	
group_4687	1.04E-01	3.94E-03	5.95E-01	-8.80E-02	1.66E-01	3.10E-02	
group_4051	9.76E-02	3.03E-01	9.35E-01	6.35E-03	7.83E-02	4.72E-03	
group_24108	9.76E-02	3.03E-01	5.81E-01	5.48E-02	9.91E-02	3.22E-02	
group_22460	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_20753	9.76E-02	3.03E-01	6.28E-01	4.30E-02	8.87E-02	2.82E-02	
group_20495	1.01E-01	1.19E-01	9.85E-01	-1.52E-03	8.20E-02	1.08E-03	
group_20493	1.01E-01	1.19E-01	9.85E-01	-1.52E-03	8.20E-02	1.08E-03	
group_20312	1.01E-01	1.19E-01	9.85E-01	-1.52E-03	8.20E-02	1.08E-03	
group_20311	1.01E-01	1.19E-01	9.85E-01	-1.52E-03	8.20E-02	1.08E-03	
group_20310	1.01E-01	1.19E-01	9.85E-01	-1.52E-03	8.20E-02	1.08E-03	
group_20252	1.01E-01	5.25E-03	4.41E-02	-1.70E-01	8.40E-02	1.17E-01	
group_20222	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_20221	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_20158	1.01E-01	1.19E-01	7.17E-01	-3.42E-02	9.42E-02	2.11E-02	
group_20094	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_20006	1.01E-01	9.34E-01	1.43E-01	1.35E-01	9.17E-02	8.53E-02	
group_19847	1.01E-01	4.88E-02	4.40E-02	-1.62E-01	8.03E-02	1.17E-01	
group_19817	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_19810	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_19732	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_19342	1.01E-01	5.25E-03	7.89E-01	-6.33E-02	2.36E-01	1.56E-02	
group_19004	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18981	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18979	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18948	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18904	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18902	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18850	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18849	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18771	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18693	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18692	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18650	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18614	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18613	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18590	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18524	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18481	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18451	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
bppU	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18394	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18393	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
yraI	9.76E-02	5.40E-01	7.81E-01	2.56E-02	9.22E-02	1.62E-02	
group_18303	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18299	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18109	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_18108	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_17843	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_17842	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_17701	9.43E-02	6.28E-01	2.84E-01	9.44E-02	8.80E-02	6.23E-02	
group_17551	9.76E-02	1.48E-01	8.59E-01	1.60E-02	9.01E-02	1.03E-02	
group_17549	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
group_17508	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_17507	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_17078	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
wbuZ	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
group_17014	1.01E-01	5.25E-03	3.12E-02	-1.84E-01	8.49E-02	1.25E-01	
group_16896	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
group_16726	1.01E-01	3.03E-04	9.66E-01	-1.71E-02	3.97E-01	2.51E-03	bad-chisq
group_16329	1.01E-01	1.73E-02	9.27E-01	9.48E-03	1.03E-01	5.34E-03	
group_16235	1.01E-01	5.25E-03	7.17E-01	-5.65E-02	1.55E-01	2.11E-02	
group_15820	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
group_15780	9.43E-02	1.83E-01	9.92E-01	1.07E-03	1.07E-01	5.84E-04	
yjgC	1.01E-01	3.03E-04	9.71E-01	-1.05E-02	2.91E-01	2.10E-03	bad-chisq
group_14624	1.01E-01	3.03E-04	9.71E-01	-1.05E-02	2.91E-01	2.10E-03	bad-chisq
group_14386	1.01E-01	3.03E-04	9.91E-01	-2.62E-03	2.41E-01	6.35E-04	bad-chisq
group_14106	1.01E-01	3.03E-04	9.91E-01	-2.62E-03	2.41E-01	6.35E-04	bad-chisq
group_14105	9.76E-02	5.40E-01	3.92E-01	8.31E-02	9.69E-02	4.99E-02	
amiR	1.01E-01	3.03E-04	9.71E-01	-1.05E-02	2.91E-01	2.10E-03	bad-chisq
group_13716	1.01E-01	3.03E-04	9.91E-01	-2.62E-03	2.41E-01	6.35E-04	bad-chisq
group_13581	1.01E-01	7.43E-01	9.12E-01	9.27E-03	8.34E-02	6.47E-03	
group_13551	1.01E-01	3.03E-04	9.71E-01	9.56E-03	2.60E-01	2.14E-03	bad-chisq
group_13255	1.01E-01	3.03E-04	9.71E-01	9.56E-03	2.60E-01	2.14E-03	bad-chisq
group_13097	1.01E-01	3.03E-04	9.91E-01	-2.62E-03	2.41E-01	6.35E-04	bad-chisq
group_12969	1.01E-01	1.19E-01	7.57E-01	-2.77E-02	8.92E-02	1.80E-02	
group_12578	1.01E-01	3.03E-04	9.71E-01	9.56E-03	2.60E-01	2.14E-03	bad-chisq
ywnH	1.01E-01	3.03E-04	3.72E-02	-2.64E-01	1.26E-01	1.21E-01	bad-chisq
group_11621	9.76E-02	1.48E-01	9.96E-01	-5.38E-04	1.00E-01	3.13E-04	
group_11548	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_10453	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_9882	9.76E-02	5.24E-01	1.95E-01	1.18E-01	9.09E-02	7.54E-02	
group_8621	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_8600	1.01E-01	5.25E-03	3.25E-02	-1.93E-01	9.00E-02	1.24E-01	
group_8553	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_7682	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_7540	1.01E-01	1.73E-02	7.22E-01	6.26E-02	1.76E-01	2.07E-02	
group_7361	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_7306	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_7212	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6952	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6951	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6849	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6610	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6209	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6193	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6046	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_6045	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_5923	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_5618	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_5598	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_5497	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
hisI	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_4880	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_4719	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_4024	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3973	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3844	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3831	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3647	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3640	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3581	1.01E-01	5.25E-03	5.92E-01	-1.64E-01	3.07E-01	3.12E-02	
group_3357	9.76E-02	2.26E-02	7.35E-01	-3.30E-02	9.76E-02	1.97E-02	
