variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
group_19684	6.31E-01	6.82E-02	2.89E-01	7.64E-02	7.19E-02	6.47E-02	
group_16240	6.49E-01	1.03E-03	1.64E-01	1.40E-01	1.00E-01	8.48E-02	
group_13213	6.53E-01	1.68E-01	4.77E-01	7.93E-02	1.11E-01	4.33E-02	
group_8868	6.49E-01	2.47E-03	3.12E-01	1.00E-01	9.91E-02	6.16E-02	
group_5575	6.49E-01	5.57E-03	5.90E-01	5.58E-02	1.03E-01	3.28E-02	
group_5454	6.49E-01	5.57E-03	5.90E-01	5.58E-02	1.03E-01	3.28E-02	
group_4941	6.49E-01	5.57E-03	5.88E-01	5.56E-02	1.03E-01	3.31E-02	
group_18184	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_17962	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_17961	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_17641	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_16642	6.42E-01	2.71E-03	3.55E-01	9.89E-02	1.07E-01	5.64E-02	
group_16417	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_16411	6.42E-01	2.71E-03	3.55E-01	9.89E-02	1.07E-01	5.64E-02	
group_15751	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_15701	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_15666	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
gspK	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
gspG	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_13628	6.49E-01	1.34E-01	7.62E-01	2.27E-02	7.51E-02	1.85E-02	
group_12280	6.42E-01	2.71E-03	3.53E-01	9.92E-02	1.07E-01	5.66E-02	
group_8867	6.46E-01	6.87E-04	1.10E-01	1.58E-01	9.86E-02	9.73E-02	
gspH	6.42E-01	6.05E-03	6.33E-01	5.11E-02	1.07E-01	2.91E-02	
group_19664	6.53E-01	6.14E-04	1.19E-01	1.61E-01	1.03E-01	9.50E-02	
ccoN~~~ccoN1	6.27E-01	6.64E-02	1.62E-01	-8.95E-02	6.39E-02	8.51E-02	
insH	6.38E-01	4.26E-03	4.91E-01	7.26E-02	1.05E-01	4.20E-02	
group_17220	6.38E-01	9.18E-03	7.85E-01	2.86E-02	1.05E-01	1.66E-02	
group_16221	6.42E-01	2.71E-03	3.26E-01	9.57E-02	9.73E-02	5.98E-02	
group_13707	6.24E-01	7.15E-02	9.97E-02	1.23E-01	7.47E-02	1.00E-01	
group_13599	6.38E-01	1.86E-03	2.66E-01	1.18E-01	1.05E-01	6.79E-02	
group_13052	6.38E-01	1.86E-03	2.66E-01	1.18E-01	1.05E-01	6.79E-02	
group_13051	6.38E-01	1.86E-03	2.66E-01	1.18E-01	1.05E-01	6.79E-02	
group_5965	6.42E-01	1.14E-03	1.65E-01	1.35E-01	9.71E-02	8.45E-02	
group_20645	6.35E-01	2.96E-03	3.47E-01	9.50E-02	1.01E-01	5.74E-02	
group_20176	6.46E-01	8.50E-03	1.67E-01	1.17E-01	8.41E-02	8.42E-02	
group_20175	6.46E-01	8.50E-03	1.67E-01	1.17E-01	8.41E-02	8.42E-02	
group_19718	6.49E-01	1.03E-03	1.87E-01	1.36E-01	1.03E-01	8.04E-02	
rfbF	6.24E-01	1.44E-01	5.98E-01	-3.57E-02	6.75E-02	3.22E-02	
group_18840	6.46E-01	1.75E-02	5.62E-02	1.39E-01	7.27E-02	1.16E-01	
pulJ	6.35E-01	6.55E-03	6.79E-01	4.33E-02	1.05E-01	2.52E-02	
group_18245	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
rfaZ	6.46E-01	1.07E-01	2.51E-01	1.26E-01	1.10E-01	7.00E-02	
group_17684	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_17683	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_16814	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_15156	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_14381	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_14102	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_13705	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_13077	6.46E-01	1.69E-03	3.06E-01	1.05E-01	1.03E-01	6.24E-02	
group_13073	6.49E-01	4.04E-04	9.10E-02	1.74E-01	1.02E-01	1.03E-01	
group_10871	6.16E-01	3.02E-01	8.39E-01	1.42E-02	6.99E-02	1.24E-02	
group_18415	6.46E-01	2.63E-04	6.03E-02	1.90E-01	1.01E-01	1.14E-01	
group_18044	6.46E-01	6.87E-04	1.42E-01	1.48E-01	1.01E-01	8.94E-02	
group_17918	6.27E-01	1.51E-01	5.80E-01	4.01E-02	7.23E-02	3.38E-02	
group_17402	6.46E-01	6.87E-04	1.47E-01	1.49E-01	1.02E-01	8.84E-02	
group_17052	6.42E-01	1.14E-03	1.96E-01	1.28E-01	9.85E-02	7.88E-02	
group_16831	6.46E-01	2.63E-04	6.03E-02	1.90E-01	1.01E-01	1.14E-01	
group_14850	6.46E-01	2.63E-04	6.03E-02	1.90E-01	1.01E-01	1.14E-01	
group_14646	6.46E-01	2.63E-04	6.03E-02	1.90E-01	1.01E-01	1.14E-01	
group_14121	6.31E-01	9.87E-03	8.34E-01	2.16E-02	1.03E-01	1.28E-02	
group_13622	6.46E-01	2.63E-04	6.03E-02	1.90E-01	1.01E-01	1.14E-01	
group_13050	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_12655	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_12310	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_11418	6.42E-01	1.14E-03	2.16E-01	1.25E-01	1.01E-01	7.55E-02	
group_11373	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_9921	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_8689	6.35E-01	2.96E-03	3.68E-01	9.43E-02	1.05E-01	5.49E-02	
group_7671	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_3776	6.35E-01	2.96E-03	3.70E-01	9.39E-02	1.05E-01	5.47E-02	
group_18053	6.31E-01	2.04E-03	2.76E-01	1.13E-01	1.03E-01	6.65E-02	
tarH~~~tar	5.90E-01	1.79E-02	1.40E-01	-9.54E-02	6.44E-02	8.99E-02	
group_15594	6.27E-01	1.46E-02	9.42E-01	7.27E-03	1.00E-01	4.41E-03	
group_10002	6.09E-01	4.45E-01	4.19E-01	-5.88E-02	7.27E-02	4.92E-02	
group_5592	6.27E-01	1.39E-03	1.94E-01	1.32E-01	1.02E-01	7.91E-02	
group_4996	6.27E-01	1.39E-03	1.94E-01	1.32E-01	1.02E-01	7.91E-02	
group_20305	6.35E-01	1.36E-02	2.21E-01	1.00E-01	8.16E-02	7.46E-02	
group_19190	6.24E-01	5.00E-03	2.41E-01	9.39E-02	8.00E-02	7.14E-02	
gspC	6.27E-01	3.22E-03	4.33E-01	8.07E-02	1.03E-01	4.78E-02	
gspL~~~pulL	6.27E-01	3.22E-03	4.21E-01	8.24E-02	1.02E-01	4.91E-02	
rclR~~~araC	6.27E-01	7.06E-03	6.24E-01	4.96E-02	1.01E-01	2.99E-02	
group_15313	6.27E-01	7.06E-03	6.24E-01	4.96E-02	1.01E-01	2.99E-02	
group_18209	6.35E-01	1.92E-04	5.02E-02	1.96E-01	9.95E-02	1.19E-01	
fet4	6.35E-01	1.26E-03	2.09E-01	1.21E-01	9.58E-02	7.66E-02	
group_13039	6.24E-01	3.70E-04	5.95E-02	1.86E-01	9.85E-02	1.15E-01	
group_20189	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
ybjT~~~nmrA	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
ohrB~~~osmC	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
group_19866	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
ykvA	6.24E-01	3.70E-04	3.56E-02	1.84E-01	8.69E-02	1.28E-01	
rpoE~~~sigJ	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
group_19469	6.20E-01	6.23E-04	8.76E-02	1.56E-01	9.12E-02	1.04E-01	
group_19152	6.05E-01	1.76E-02	8.33E-02	1.14E-01	6.55E-02	1.05E-01	
group_17057	6.27E-01	1.39E-03	2.23E-01	1.28E-01	1.05E-01	7.43E-02	
group_16150	6.24E-01	1.06E-02	6.85E-01	3.77E-02	9.29E-02	2.48E-02	
group_5117	5.94E-01	3.16E-01	5.28E-02	-1.36E-01	7.01E-02	1.18E-01	
group_20057	6.13E-01	6.85E-04	3.40E-02	1.94E-01	9.09E-02	1.29E-01	
group_19635	6.16E-01	1.03E-03	1.47E-01	1.33E-01	9.17E-02	8.84E-02	
tatB	6.16E-01	1.26E-01	2.49E-02	1.41E-01	6.26E-02	1.36E-01	
group_11507	6.20E-01	7.60E-03	4.91E-01	6.15E-02	8.92E-02	4.20E-02	
group_18839	6.16E-01	2.42E-03	1.36E-02	1.75E-01	7.04E-02	1.50E-01	
group_18202	6.16E-01	5.39E-03	3.87E-02	2.07E-01	9.96E-02	1.26E-01	
group_12879	6.13E-01	1.66E-03	1.25E-01	1.37E-01	8.94E-02	9.34E-02	
group_12407	6.16E-01	4.10E-04	6.41E-02	1.64E-01	8.83E-02	1.13E-01	
yfcG	6.24E-01	1.06E-02	7.84E-01	2.56E-02	9.32E-02	1.67E-02	
group_11514	6.16E-01	4.10E-04	6.41E-02	1.64E-01	8.83E-02	1.13E-01	
group_11455	6.05E-01	8.71E-03	5.25E-01	5.72E-02	8.99E-02	3.88E-02	
group_20389	6.13E-01	8.14E-03	3.42E-01	8.13E-02	8.55E-02	5.79E-02	
group_19646	6.09E-01	4.53E-04	2.56E-02	2.03E-01	9.05E-02	1.36E-01	
group_18757	6.13E-01	1.66E-03	9.08E-03	1.84E-01	6.99E-02	1.58E-01	
group_16125	5.90E-01	1.15E-07	4.34E-06	3.34E-01	7.11E-02	2.75E-01	
group_13137	6.13E-01	2.67E-04	4.52E-02	1.77E-01	8.78E-02	1.22E-01	
group_11883	6.13E-01	3.18E-02	2.51E-01	1.12E-01	9.72E-02	6.99E-02	
group_8761	6.01E-01	4.65E-02	7.57E-01	-2.81E-02	9.06E-02	1.89E-02	
group_19639	6.05E-01	7.51E-04	4.90E-02	1.79E-01	9.06E-02	1.20E-01	
ydfH	5.79E-01	1.29E-01	3.23E-01	-6.64E-02	6.71E-02	6.02E-02	
group_14693	5.79E-01	1.29E-01	3.23E-01	-6.64E-02	6.71E-02	6.02E-02	
group_10024	5.98E-01	7.13E-01	6.06E-01	-3.64E-02	7.05E-02	3.14E-02	
group_19512	6.01E-01	6.21E-03	2.88E-01	1.00E-01	9.41E-02	6.48E-02	
cysJ	6.01E-01	4.54E-01	8.92E-01	1.23E-02	9.05E-02	8.26E-03	
apbE	6.01E-01	4.54E-01	8.92E-01	1.23E-02	9.05E-02	8.26E-03	
group_19076	6.01E-01	4.54E-01	8.92E-01	1.23E-02	9.05E-02	8.26E-03	
group_19075	6.01E-01	4.54E-01	8.92E-01	1.23E-02	9.05E-02	8.26E-03	
group_19069	6.01E-01	4.54E-01	8.92E-01	1.23E-02	9.05E-02	8.26E-03	
group_18747	6.01E-01	4.65E-02	5.35E-01	6.20E-02	9.97E-02	3.79E-02	
group_18675	6.01E-01	4.65E-02	5.35E-01	6.20E-02	9.97E-02	3.79E-02	
group_18552	6.01E-01	4.65E-02	5.35E-01	6.20E-02	9.97E-02	3.79E-02	
group_18551	6.01E-01	4.65E-02	5.35E-01	6.20E-02	9.97E-02	3.79E-02	
ycaC	6.09E-01	2.62E-03	3.06E-01	9.90E-02	9.66E-02	6.24E-02	
group_13259	6.16E-01	5.39E-03	1.31E-01	1.06E-01	6.98E-02	9.20E-02	
group_12357	5.87E-01	3.11E-01	3.79E-03	-1.95E-01	6.69E-02	1.75E-01	
group_6361	6.09E-01	2.62E-03	2.42E-01	1.01E-01	8.63E-02	7.13E-02	
group_21032	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_21020	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_21019	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_21001	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_21000	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
ccmB~~~ccmA	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_20980	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_20958	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_20950	6.01E-01	4.54E-01	4.07E-01	-6.45E-02	7.77E-02	5.06E-02	
group_18782	6.05E-01	6.06E-02	6.00E-01	5.43E-02	1.03E-01	3.20E-02	
group_17761	6.05E-01	1.80E-03	2.67E-01	1.08E-01	9.72E-02	6.77E-02	
group_16245	6.05E-01	2.96E-04	7.72E-02	1.68E-01	9.50E-02	1.08E-01	
group_15777	5.72E-01	2.00E-01	4.60E-01	-4.92E-02	6.64E-02	4.51E-02	
group_15734	5.72E-01	2.00E-01	4.28E-01	-5.28E-02	6.65E-02	4.84E-02	
group_12968	5.83E-01	2.81E-01	8.61E-01	-1.26E-02	7.19E-02	1.07E-02	
tcyB	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_20693	5.98E-01	1.08E-01	8.79E-01	1.48E-02	9.70E-02	9.29E-03	
urtE~~~tcyN	5.68E-01	2.44E-01	5.24E-01	-4.23E-02	6.65E-02	3.88E-02	
group_10050	5.94E-01	4.87E-02	4.05E-01	-8.03E-02	9.64E-02	5.07E-02	
group_10013	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_9360	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_7790	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
glnH	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_6689	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_4399	5.90E-01	1.35E-04	1.54E-02	2.18E-01	8.94E-02	1.47E-01	
group_18598	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18469	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18465	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18461	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18460	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18317	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18316	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_18127	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_17869	6.01E-01	1.22E-03	2.10E-01	1.24E-01	9.83E-02	7.64E-02	
group_16147	5.68E-01	2.95E-01	6.65E-01	3.00E-02	6.91E-02	2.65E-02	
group_8152	5.98E-01	8.20E-04	1.28E-01	1.47E-01	9.59E-02	9.28E-02	
group_20054	5.68E-01	1.24E-01	4.48E-01	5.08E-02	6.69E-02	4.63E-02	
group_16256	5.94E-01	1.33E-03	1.12E-01	1.35E-01	8.48E-02	9.67E-02	
ccmG~~~dsbE	5.87E-01	6.39E-01	2.44E-01	-8.85E-02	7.59E-02	7.09E-02	
group_20927	5.87E-01	6.39E-01	2.44E-01	-8.85E-02	7.59E-02	7.09E-02	
group_18144	5.79E-01	6.44E-04	6.52E-02	1.58E-01	8.55E-02	1.12E-01	
group_12375	5.65E-01	5.02E-01	7.55E-01	2.19E-02	7.01E-02	1.90E-02	
group_10663	5.76E-01	5.33E-03	3.44E-02	1.47E-01	6.92E-02	1.29E-01	
cdhR~~~rhaS	5.79E-01	5.32E-02	9.37E-01	-6.33E-03	7.95E-02	4.85E-03	
group_18553	5.83E-01	6.88E-02	6.38E-01	3.46E-02	7.36E-02	2.87E-02	
group_18421	5.83E-01	6.88E-02	6.38E-01	3.46E-02	7.36E-02	2.87E-02	
group_17979	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
group_17978	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
fepB	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
group_17252	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
group_17229	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
group_16527	5.83E-01	2.26E-03	3.95E-01	8.44E-02	9.91E-02	5.18E-02	
group_20907	5.79E-01	4.83E-01	3.09E-01	-7.77E-02	7.62E-02	6.20E-02	
group_18677	5.79E-01	5.32E-02	5.36E-01	4.53E-02	7.32E-02	3.77E-02	
group_18249	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_18131	5.90E-01	2.10E-03	2.90E-01	9.98E-02	9.41E-02	6.46E-02	
group_18128	5.90E-01	2.10E-03	2.90E-01	9.98E-02	9.41E-02	6.46E-02	
yscX	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sycN	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_17767	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_17612	5.87E-01	1.44E-02	3.49E-01	9.61E-02	1.02E-01	5.72E-02	
msuE	5.87E-01	1.44E-02	3.49E-01	9.61E-02	1.02E-01	5.72E-02	
group_16554	5.87E-01	1.44E-02	3.49E-01	9.61E-02	1.02E-01	5.72E-02	
group_16295	5.87E-01	1.44E-02	3.49E-01	9.61E-02	1.02E-01	5.72E-02	
group_14577	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_13985	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sctT	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sctN	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_12843	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_12842	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sctR	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_12077	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_11033	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_6075	5.79E-01	2.92E-02	7.22E-01	-3.19E-02	8.96E-02	2.17E-02	
ccoO	5.57E-01	9.37E-01	1.12E-01	-1.04E-01	6.53E-02	9.67E-02	
group_14992	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_14806	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sctI	5.76E-01	1.20E-01	8.76E-01	1.14E-02	7.28E-02	9.54E-03	
group_14578	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
cesT~~~sctU	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
sctK	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_13986	5.79E-01	9.16E-02	7.68E-01	2.16E-02	7.32E-02	1.80E-02	
group_13584	5.83E-01	1.05E-02	5.47E-01	5.31E-02	8.81E-02	3.67E-02	
group_11371	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_10888	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_10643	5.76E-01	2.43E-03	1.81E-01	1.10E-01	8.17E-02	8.15E-02	
rutC~~~ridA	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_9218	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
hpaI	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_9162	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_7665	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
hpaH	5.57E-01	5.12E-01	7.83E-01	1.93E-02	6.99E-02	1.68E-02	
group_19442	5.72E-01	6.96E-04	1.31E-01	1.47E-01	9.70E-02	9.21E-02	
group_14253	5.54E-01	6.51E-01	5.64E-01	-4.00E-02	6.93E-02	3.52E-02	
group_21055	5.68E-01	2.59E-03	1.20E-01	1.49E-01	9.55E-02	9.47E-02	
group_17613	5.76E-01	5.33E-03	2.15E-01	1.26E-01	1.02E-01	7.55E-02	
group_15186	5.57E-01	7.46E-01	5.86E-01	3.62E-02	6.64E-02	3.32E-02	
group_13377	5.42E-01	7.02E-01	6.83E-01	-2.74E-02	6.72E-02	2.49E-02	
group_13019	5.76E-01	2.18E-02	7.88E-01	2.32E-02	8.64E-02	1.64E-02	
group_10457	5.72E-01	7.97E-03	4.36E-01	6.68E-02	8.56E-02	4.75E-02	
group_20002	5.61E-01	4.95E-04	1.15E-01	1.59E-01	1.01E-01	9.60E-02	
group_17055	5.79E-01	7.52E-03	4.75E-01	6.35E-02	8.88E-02	4.35E-02	
group_15171	5.72E-01	3.74E-03	1.96E-01	1.05E-01	8.12E-02	7.88E-02	
degS	5.57E-01	1.49E-05	1.12E-03	2.64E-01	8.02E-02	1.97E-01	
nreC	5.57E-01	1.49E-05	1.12E-03	2.64E-01	8.02E-02	1.97E-01	
group_11730	5.68E-01	1.17E-02	5.41E-01	5.20E-02	8.48E-02	3.73E-02	
mdtP~~~tolC	5.68E-01	1.17E-02	5.41E-01	5.20E-02	8.48E-02	3.73E-02	
group_8403	5.46E-01	9.81E-01	8.87E-01	-1.06E-02	7.48E-02	8.66E-03	
group_16827	5.31E-01	4.67E-01	3.00E-01	8.02E-02	7.73E-02	6.31E-02	
dmlR~~~lysR	5.65E-01	8.43E-03	4.68E-01	6.16E-02	8.47E-02	4.43E-02	
group_9990	5.65E-01	8.43E-03	4.24E-01	6.73E-02	8.40E-02	4.88E-02	
group_9976	5.61E-01	2.40E-02	5.13E-01	4.98E-02	7.60E-02	3.99E-02	
amiE	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_18030	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_18029	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_17743	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
norD	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_17742	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_17415	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_17374	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_17372	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_16842	5.61E-01	2.40E-02	5.02E-01	5.16E-02	7.68E-02	4.10E-02	
group_20168	5.57E-01	1.90E-03	5.34E-02	1.81E-01	9.31E-02	1.17E-01	
group_19708	5.54E-01	8.01E-02	2.70E-01	7.46E-02	6.74E-02	6.73E-02	
group_19675	5.54E-01	8.01E-02	2.70E-01	7.46E-02	6.74E-02	6.73E-02	
group_19596	5.24E-01	9.86E-01	8.44E-01	-1.40E-02	7.11E-02	1.20E-02	
group_18545	5.61E-01	1.93E-04	4.93E-02	2.05E-01	1.04E-01	1.20E-01	
group_14435	5.28E-01	5.35E-01	4.58E-01	-4.95E-02	6.65E-02	4.53E-02	
group_19410	5.54E-01	6.34E-03	2.92E-01	1.06E-01	1.01E-01	6.42E-02	
group_16265	5.65E-01	1.78E-03	1.59E-01	1.22E-01	8.66E-02	8.57E-02	
group_14521	5.54E-01	2.51E-02	7.55E-01	2.54E-02	8.13E-02	1.91E-02	
group_8218	5.39E-01	3.34E-01	1.92E-01	-9.71E-02	7.42E-02	7.95E-02	
group_5068	5.39E-01	3.34E-01	1.92E-01	-9.71E-02	7.42E-02	7.95E-02	
group_14057	5.50E-01	1.86E-02	5.92E-01	4.33E-02	8.07E-02	3.27E-02	
group_9138	5.42E-01	7.02E-01	8.54E-01	-1.24E-02	6.73E-02	1.12E-02	
group_15044	5.35E-01	9.05E-01	6.73E-01	2.78E-02	6.57E-02	2.58E-02	
group_14236	5.46E-01	4.79E-02	9.76E-01	-2.43E-03	8.03E-02	1.85E-03	
group_10102	5.50E-01	3.48E-04	8.54E-02	1.78E-01	1.03E-01	1.05E-01	
group_14674	5.17E-01	3.45E-01	5.10E-01	4.50E-02	6.82E-02	4.02E-02	
group_8192	5.46E-01	8.36E-05	1.71E-02	2.53E-01	1.05E-01	1.45E-01	
relE2	5.46E-01	3.11E-03	2.35E-01	9.67E-02	8.12E-02	7.24E-02	
galU	5.46E-01	8.36E-05	1.71E-02	2.53E-01	1.05E-01	1.45E-01	
group_19435	5.24E-01	8.21E-01	2.29E-01	-8.02E-02	6.65E-02	7.33E-02	
group_18315	5.46E-01	5.71E-04	1.27E-01	1.53E-01	1.00E-01	9.28E-02	
group_15411	5.06E-01	5.77E-01	4.63E-01	5.44E-02	7.41E-02	4.47E-02	
group_11711	5.46E-01	2.25E-04	5.52E-02	1.99E-01	1.03E-01	1.17E-01	
group_10748	5.46E-01	2.25E-04	5.52E-02	1.99E-01	1.03E-01	1.17E-01	
group_9991	5.42E-01	3.74E-04	9.05E-02	1.82E-01	1.07E-01	1.03E-01	
group_11660	5.13E-01	8.74E-01	6.57E-01	-3.15E-02	7.10E-02	2.71E-02	
group_10352	5.13E-01	8.74E-01	6.57E-01	-3.15E-02	7.10E-02	2.71E-02	
group_7534	5.24E-01	9.13E-02	4.26E-01	5.55E-02	6.97E-02	4.85E-02	
marR~~~mprA	5.35E-01	2.71E-01	3.10E-01	-8.00E-02	7.86E-02	6.19E-02	
group_16546	5.35E-01	6.78E-02	9.12E-02	-1.11E-01	6.52E-02	1.03E-01	
group_16397	5.31E-01	3.31E-01	2.78E-01	-8.40E-02	7.72E-02	6.62E-02	
group_14139	5.06E-01	4.23E-01	6.50E-01	3.07E-02	6.75E-02	2.77E-02	
